trace_id_ptc,test_id,category_ptc,success_ptc,total_input_tokens_ptc,total_output_tokens_ptc,total_thinking_tokens_ptc,avg_input_tokens_per_step_ptc,avg_output_tokens_per_step_ptc,avg_thinking_tokens_per_step_ptc,total_llm_latency_sec_ptc,step_count_ptc,turn_count_ptc,error_ptc,runtime_error_count_ptc,tool_error_count_ptc,tool_call_count_ptc,avg_tool_calls_per_turn_ptc,redundant_tool_calls_ptc,context_growth_total_ptc,avg_context_growth_per_turn_ptc,avg_context_growth_per_step_ptc,self_corrected_runtime_ptc,self_corrected_tool_ptc,avg_input_tokens_per_turn_ptc,avg_output_tokens_per_turn_ptc,avg_thinking_tokens_per_turn_ptc,avg_llm_latency_per_turn_sec_ptc,avg_llm_latency_per_step_sec_ptc,total_cost_ptc,context_bin_ptc,trace_id_reg,category_reg,success_reg,total_input_tokens_reg,total_output_tokens_reg,total_thinking_tokens_reg,avg_input_tokens_per_step_reg,avg_output_tokens_per_step_reg,avg_thinking_tokens_per_step_reg,total_llm_latency_sec_reg,step_count_reg,turn_count_reg,error_reg,runtime_error_count_reg,tool_error_count_reg,tool_call_count_reg,avg_tool_calls_per_turn_reg,redundant_tool_calls_reg,context_growth_total_reg,avg_context_growth_per_turn_reg,avg_context_growth_per_step_reg,self_corrected_runtime_reg,self_corrected_tool_reg,avg_input_tokens_per_turn_reg,avg_output_tokens_per_turn_reg,avg_thinking_tokens_per_turn_reg,avg_llm_latency_per_turn_sec_reg,avg_llm_latency_per_step_sec_reg,total_cost_reg,context_bin_reg,run_id
aedb8166f53fedb797d34e40397d7033,live_irrelevance_654-206-3,live_irrelevance,0,3773,131,1024,1886.5,65.5,512.0,17.213,2,1,0,0,0,2,2.0,1,189,189.0,189.0,0,0,3773.0,131.0,1024.0,17.213,8.6065,0.00325325,"(1881.0, 16756.0]",2cafd1729020df5389b41ef38bcb6a90,live_irrelevance,0,2618,41,1088,2618.0,41.0,1088.0,10.924,1,1,0,0,0,1,1.0,0,2618,2618.0,0.0,0,0,2618.0,41.0,1088.0,10.924,10.924,0.0029124999999999,"(1786.0, 11069.0]",1
afc0a6596f7d9e1209901f89ff71c07c,multi_turn_long_context_173,multi_turn_long_context,0,54278,739,5952,6030.888888888889,82.11111111111111,661.3333333333334,139.556,9,4,0,0,0,5,1.25,4,2258,752.6666666666666,282.25,0,0,13569.5,184.75,1488.0,34.889,15.506222222222224,0.0269515,"(16756.0, 2884862.0]",06de6106595d5eb7f3ae69ebaac75145,multi_turn_long_context,0,260199,3209,6144,3097.6071428571427,38.20238095238095,73.14285714285714,191.03599999999997,84,4,0,0,0,17,4.25,10,4901,1633.6666666666667,272.27777777777777,0,0,65049.75,802.25,1536.0,47.75899999999999,2.2742380952380947,0.08375575,"(11069.0, 5182615.0]",1
afc671a92a6d18f8e3145317f88950c5,live_irrelevance_328-76-26,live_irrelevance,0,1355,76,768,1355.0,76.0,768.0,20.953,1,1,0,0,0,1,1.0,0,1355,1355.0,0.0,0,0,1355.0,76.0,768.0,20.953,20.953,0.00202675,"(1257.0, 1881.0]",eb8db6dcf1bb0ad3612c1db4e8b304fe,live_irrelevance,0,1676,61,1280,1676.0,61.0,1280.0,12.029,1,1,0,0,0,1,1.0,0,1676,1676.0,0.0,0,0,1676.0,61.0,1280.0,12.029,12.029,0.003101,"(983.0, 1786.0]",1
afe2298b2ded4ca5169e06cd0b5df873,irrelevance_44,irrelevance,0,989,74,704,989.0,74.0,704.0,14.978,1,1,0,0,0,1,1.0,0,989,989.0,0.0,0,0,989.0,74.0,704.0,14.978,14.978,0.00180325,"(-0.001, 996.0]",e0e4bb58d97a82f6c5e7bd32a00f820e,irrelevance,0,691,60,704,691.0,60.0,704.0,8.592,1,1,0,0,0,1,1.0,0,691,691.0,0.0,0,0,691.0,60.0,704.0,8.592,8.592,0.00170075,"(612.0, 983.0]",1
affc0ee5d287bf69bd12d56dbaf58ab5,multi_turn_long_context_58,multi_turn_long_context,0,110393,809,5056,9199.416666666666,67.41666666666667,421.3333333333333,104.325,12,4,0,0,2,8,2.0,7,4097,1365.6666666666667,372.45454545454544,0,0,27598.25,202.25,1264.0,26.08125,8.69375,0.03932825,"(16756.0, 2884862.0]",ac8835088e78da5e538bf707f6d80d6c,multi_turn_long_context,0,245975,613,2432,7027.857142857143,17.514285714285716,69.48571428571428,66.101,35,4,0,0,0,12,3.0,3,4915,1638.3333333333333,351.07142857142856,0,0,61493.75,153.25,608.0,16.52525,1.8886,0.06758375,"(11069.0, 5182615.0]",1
b014dc551a8894b8941c2e3859cc6c22,live_irrelevance_506-148-3,live_irrelevance,0,1104,103,640,1104.0,103.0,640.0,15.784,1,1,0,0,0,1,1.0,0,1104,1104.0,0.0,0,0,1104.0,103.0,640.0,15.784,15.784,0.001762,"(996.0, 1257.0]",b4f78a660cd5ac42af29c493c76181e3,live_irrelevance,0,908,78,448,908.0,78.0,448.0,4.808,1,1,0,0,0,1,1.0,0,908,908.0,0.0,0,0,908.0,78.0,448.0,4.808,4.808,0.0012789999999999,"(612.0, 983.0]",1
b015b2c48dbe581bdaf75763eaeabd61,live_irrelevance_786-295-0,live_irrelevance,0,1605,47,320,1605.0,47.0,320.0,8.027,1,1,0,0,0,1,1.0,0,1605,1605.0,0.0,0,0,1605.0,47.0,320.0,8.027,8.027,0.0011352499999999,"(1257.0, 1881.0]",dc19da7649683ded2b3846fb3ddac2d3,live_irrelevance,0,2207,32,320,2207.0,32.0,320.0,4.05,1,1,0,0,0,1,1.0,0,2207,2207.0,0.0,0,0,2207.0,32.0,320.0,4.05,4.05,0.00125575,"(1786.0, 11069.0]",1
b0b7c50e097a219e4cb558c8624a5d09,multi_turn_miss_func_16,multi_turn_miss_func,0,39110,713,8768,3911.0,71.3,876.8,157.15699999999998,10,4,0,0,1,6,1.5,5,1380,460.0,153.33333333333334,0,0,9777.5,178.25,2192.0,39.28925,15.715699999999998,0.0287394999999999,"(16756.0, 2884862.0]",dcc13f21979b1803bc8762da94dc32ce,multi_turn_miss_func,0,122789,1085,5248,1754.1285714285714,15.5,74.97142857142858,122.64,70,4,0,0,0,15,3.75,5,1313,437.6666666666667,72.94444444444444,0,0,30697.25,271.25,1312.0,30.660000000000004,1.7520000000000002,0.04336325,"(11069.0, 5182615.0]",1
b0c3d60f8a15dd0384dde5888a8c7eed,multiple_104,multiple,0,1210,62,512,1210.0,62.0,512.0,12.608,1,1,0,0,0,1,1.0,0,1210,1210.0,0.0,0,0,1210.0,62.0,512.0,12.608,12.608,0.0014505,"(996.0, 1257.0]",5e4a0cd94709e9fd3caadd87464e4315,multiple,0,1199,43,320,1199.0,43.0,320.0,4.226,1,1,0,0,0,1,1.0,0,1199,1199.0,0.0,0,0,1199.0,43.0,320.0,4.226,4.226,0.00102575,"(983.0, 1786.0]",1
b10b86b84537d2418126bd94a7583109,live_multiple_509-149-6,live_multiple,0,1986,87,576,1986.0,87.0,576.0,12.116,1,1,0,0,0,1,1.0,0,1986,1986.0,0.0,0,0,1986.0,87.0,576.0,12.116,12.116,0.0018225,"(1881.0, 16756.0]",837ab62c06aec4ba2d0490720b6ba0e2,live_multiple,0,3078,68,192,3078.0,68.0,192.0,3.665,1,1,0,0,0,1,1.0,0,3078,3078.0,0.0,0,0,3078.0,68.0,192.0,3.665,3.665,0.0012895,"(1786.0, 11069.0]",1
b11c1bce5582c78cb4e02b027c17035c,live_irrelevance_387-81-48,live_irrelevance,0,1296,93,768,1296.0,93.0,768.0,26.436,1,1,0,0,0,1,1.0,0,1296,1296.0,0.0,0,0,1296.0,93.0,768.0,26.436,26.436,0.002046,"(1257.0, 1881.0]",fd289dcffe55c17467f878e0e995aa01,live_irrelevance,0,1545,132,512,1545.0,132.0,512.0,6.955,1,1,0,0,0,1,1.0,0,1545,1545.0,0.0,0,0,1545.0,132.0,512.0,6.955,6.955,0.00167425,"(983.0, 1786.0]",1
b1b9e68f758f171826b998af3c39705d,live_simple_152-95-9,live_simple,0,985,58,1472,985.0,58.0,1472.0,29.926,1,1,0,0,0,1,1.0,0,985,985.0,0.0,0,0,985.0,58.0,1472.0,29.926,29.926,0.00330625,"(-0.001, 996.0]",134e9c1659fc42db88a5cabc01f1e697,live_simple,0,614,39,512,614.0,39.0,512.0,4.392,1,1,0,0,0,1,1.0,0,614,614.0,0.0,0,0,614.0,39.0,512.0,4.392,4.392,0.0012554999999999,"(612.0, 983.0]",1
b1e1dd3a7798c0c132a45d7c24a99a87,live_multiple_425-141-14,live_multiple,0,1494,57,960,1494.0,57.0,960.0,19.054,1,1,0,0,0,0,0.0,0,1494,1494.0,0.0,0,0,1494.0,57.0,960.0,19.054,19.054,0.0024075,"(1257.0, 1881.0]",7afa4c89479a18eb357a978fb0660e42,live_multiple,0,1905,42,768,1905.0,42.0,768.0,7.673,1,1,0,0,0,1,1.0,0,1905,1905.0,0.0,0,0,1905.0,42.0,768.0,7.673,7.673,0.00209625,"(1786.0, 11069.0]",1
b2591c1ee402095ceb2a2a8f94512a31,live_irrelevance_243-46-0,live_irrelevance,0,2935,144,1600,1467.5,72.0,800.0,45.882,2,1,0,0,0,2,2.0,1,193,193.0,193.0,0,0,2935.0,144.0,1600.0,45.882,22.941,0.00422175,"(1881.0, 16756.0]",25feaf7e6cc7e6ce0aa989f403c43d9a,live_irrelevance,0,1611,68,640,1611.0,68.0,640.0,6.909,1,1,0,0,0,1,1.0,0,1611,1611.0,0.0,0,0,1611.0,68.0,640.0,6.909,6.909,0.0018187499999999,"(983.0, 1786.0]",1
b2a38d2a0919f9d81e34393de4bb3b89,live_irrelevance_323-76-21,live_irrelevance,0,1345,80,832,1345.0,80.0,832.0,22.506,1,1,0,0,0,1,1.0,0,1345,1345.0,0.0,0,0,1345.0,80.0,832.0,22.506,22.506,0.00216025,"(1257.0, 1881.0]",ffe7da5ecfee1529ed50a54f01079c37,live_irrelevance,0,1666,50,384,1666.0,50.0,384.0,3.806,1,1,0,0,0,1,1.0,0,1666,1666.0,0.0,0,0,1666.0,50.0,384.0,3.806,3.806,0.0012845,"(983.0, 1786.0]",1
b2a646dfc3f6eadfa1248f5f517ecf43,live_irrelevance_596-191-0,live_irrelevance,0,1359,85,1024,1359.0,85.0,1024.0,25.96,1,1,0,0,0,1,1.0,0,1359,1359.0,0.0,0,0,1359.0,85.0,1024.0,25.96,25.96,0.00255775,"(1257.0, 1881.0]",58b117e0350696f5957627394f321120,live_irrelevance,0,1554,74,384,1554.0,74.0,384.0,5.089,1,1,0,0,0,2,2.0,1,1554,1554.0,0.0,0,0,1554.0,74.0,384.0,5.089,5.089,0.0013044999999999,"(983.0, 1786.0]",1
b2ba6fbafb74ec5d03b570682b931794,live_irrelevance_259-56-2,live_irrelevance,0,1435,43,768,1435.0,43.0,768.0,17.683,1,1,0,0,0,1,1.0,0,1435,1435.0,0.0,0,0,1435.0,43.0,768.0,17.683,17.683,0.00198075,"(1257.0, 1881.0]",be1a6706161f120cf2db3ffe4fcb7c74,live_irrelevance,0,1675,24,320,1675.0,24.0,320.0,3.577,1,1,0,0,0,1,1.0,0,1675,1675.0,0.0,0,0,1675.0,24.0,320.0,3.577,3.577,0.0011067499999999,"(983.0, 1786.0]",1
b367c25b1b1e4c2132a976b7ce410dc6,simple_java_4,simple_java,0,1002,57,640,1002.0,57.0,640.0,17.116,1,1,0,0,0,1,1.0,0,1002,1002.0,0.0,0,0,1002.0,57.0,640.0,17.116,17.116,0.0016444999999999,"(996.0, 1257.0]",28fb020c38667c403ab26fc67d0615f2,simple_java,0,627,48,384,627.0,48.0,384.0,5.558,1,1,0,0,0,1,1.0,0,627,627.0,0.0,0,0,627.0,48.0,384.0,5.558,5.558,0.00102075,"(612.0, 983.0]",1
b36a0bd4b288c7badcd631ea6b54a589,live_irrelevance_180-30-1,live_irrelevance,0,1404,45,896,1404.0,45.0,896.0,16.031,1,1,0,0,0,1,1.0,0,1404,1404.0,0.0,0,0,1404.0,45.0,896.0,16.031,16.031,0.0022329999999999,"(1257.0, 1881.0]",a07a0703f3d01941fd959a350329c4f2,live_irrelevance,0,1666,31,512,1666.0,31.0,512.0,5.524,1,1,0,0,0,1,1.0,0,1666,1666.0,0.0,0,0,1666.0,31.0,512.0,5.524,5.524,0.0015025,"(983.0, 1786.0]",1
b39065a4993dda63bf1588a58ea4c0db,live_multiple_111-43-9,live_multiple,0,2172,59,512,2172.0,59.0,512.0,11.278,1,1,0,0,0,1,1.0,0,2172,2172.0,0.0,0,0,2172.0,59.0,512.0,11.278,11.278,0.0016849999999999,"(1881.0, 16756.0]",2ec6935fce8807a872a5aa3fd3f8246d,live_multiple,0,3487,43,640,3487.0,43.0,640.0,7.539,1,1,0,0,0,1,1.0,0,3487,3487.0,0.0,0,0,3487.0,43.0,640.0,7.539,7.539,0.00223775,"(1786.0, 11069.0]",1
b3a154619612e9089be29b05d9be1f3b,simple_java_60,simple_java,0,1022,64,960,1022.0,64.0,960.0,18.406,1,1,0,0,0,1,1.0,0,1022,1022.0,0.0,0,0,1022.0,64.0,960.0,18.406,18.406,0.0023035,"(996.0, 1257.0]",08b6c158208bdac07912b3f48c2474ea,simple_java,0,657,60,384,657.0,60.0,384.0,4.359,1,1,0,0,0,1,1.0,0,657,657.0,0.0,0,0,657.0,60.0,384.0,4.359,4.359,0.00105225,"(612.0, 983.0]",1
b3b7853d32c102699b9262582813fd50,multi_turn_long_context_49,multi_turn_long_context,0,117263,1425,11264,6171.736842105263,75.0,592.8421052631579,236.45100000000005,19,4,0,0,6,15,3.75,14,2173,724.3333333333334,120.72222222222224,0,0,29315.75,356.25,2816.0,59.11275000000001,12.444789473684214,0.0546937499999999,"(16756.0, 2884862.0]",0ee3f840bcf230d8f6978adf63c3a9a3,multi_turn_long_context,0,320844,3627,9920,6291.058823529412,71.11764705882354,194.50980392156865,197.30799999999996,51,4,0,0,0,17,4.25,9,7571,2523.6666666666665,378.55,0,0,80211.0,906.75,2480.0,49.326999999999984,3.868784313725489,0.1073049999999999,"(11069.0, 5182615.0]",1
b40412057a0d5e2a6ba348a24bb7ee2d,multi_turn_miss_func_170,multi_turn_miss_func,0,90084,591,5632,6005.6,39.4,375.4666666666666,105.904,15,7,0,0,1,8,1.1428571428571428,7,1466,244.33333333333331,104.71428571428572,0,0,12869.142857142857,84.42857142857143,804.5714285714286,15.129142857142856,7.060266666666666,0.034967,"(16756.0, 2884862.0]",d0b4d1840c0552080a924bcdb8f4b909,multi_turn_miss_func,0,261821,1647,7296,12467.666666666666,78.42857142857143,347.42857142857144,163.94200000000004,21,7,0,0,0,15,2.142857142857143,4,2055,342.5,102.75,0,0,37403.0,235.28571428571428,1042.2857142857142,23.42028571428572,7.806761904761906,0.0833412499999999,"(11069.0, 5182615.0]",1
b440d11d038eeff7fb5d78df0f931dcd,live_irrelevance_225-35-0,live_irrelevance,0,1187,48,448,1187.0,48.0,448.0,7.782,1,1,0,0,0,1,1.0,0,1187,1187.0,0.0,0,0,1187.0,48.0,448.0,7.782,7.782,0.00128875,"(996.0, 1257.0]",0d60d34dea9944cfc252e52739696bcd,live_irrelevance,0,1047,60,832,1047.0,60.0,832.0,9.154,1,1,0,0,0,1,1.0,0,1047,1047.0,0.0,0,0,1047.0,60.0,832.0,9.154,9.154,0.00204575,"(983.0, 1786.0]",1
b4978a911cabfacf52f60f5a0f34d722,live_multiple_1051-278-0,live_multiple,0,1287,56,512,1287.0,56.0,512.0,10.419,1,1,0,0,0,1,1.0,0,1287,1287.0,0.0,0,0,1287.0,56.0,512.0,10.419,10.419,0.0014577499999999,"(1257.0, 1881.0]",56c6c219ab94f92d6a19210e7dbe9833,live_multiple,0,1242,42,192,1242.0,42.0,192.0,3.287,1,1,0,0,0,1,1.0,0,1242,1242.0,0.0,0,0,1242.0,42.0,192.0,3.287,3.287,0.0007785,"(983.0, 1786.0]",1
b4e529cd6b6281c2ea10eb9e48bcb1b5,multi_turn_long_context_185,multi_turn_long_context,0,127254,2040,18240,6059.714285714285,97.14285714285714,868.5714285714286,348.87,21,1,0,0,0,21,21.0,20,2563,2563.0,128.15,0,0,127254.0,2040.0,18240.0,348.87,16.612857142857145,0.0723735,"(16756.0, 2884862.0]",95ee09215d119b0685df80538e98d1cc,multi_turn_long_context,0,129456,676,4288,2397.333333333333,12.51851851851852,79.4074074074074,127.25700000000003,54,3,0,0,0,8,2.6666666666666665,3,3297,1648.5,329.7,0,0,43152.0,225.33333333333331,1429.3333333333333,42.41900000000001,2.356611111111112,0.0422919999999999,"(11069.0, 5182615.0]",1
b5c145e3366e523b647e6d70e8547eec,multi_turn_long_context_193,multi_turn_long_context,0,111021,811,3264,7930.071428571428,57.92857142857143,233.14285714285717,106.38,14,4,0,0,0,10,2.5,9,5559,1853.0,427.61538461538464,0,0,27755.25,202.75,816.0,26.595,7.59857142857143,0.03590525,"(16756.0, 2884862.0]",2ec212336f4d8f3175b913fefd0f58b8,multi_turn_long_context,0,270513,923,8704,3655.581081081081,12.472972972972974,117.62162162162164,190.768,74,1,0,0,0,21,21.0,14,3950,3950.0,197.5,0,0,270513.0,923.0,8704.0,190.768,2.5779459459459457,0.08688225,"(11069.0, 5182615.0]",1
b5f2714a7f2156a42315ddcc19185117,live_simple_158-95-15,live_simple,0,969,53,704,969.0,53.0,704.0,11.457,1,1,0,0,0,1,1.0,0,969,969.0,0.0,0,0,969.0,53.0,704.0,11.457,11.457,0.00175625,"(-0.001, 996.0]",3c59bddf7a96b79c78e824b66d670895,live_simple,0,598,35,320,598.0,35.0,320.0,4.056,1,1,0,0,0,1,1.0,0,598,598.0,0.0,0,0,598.0,35.0,320.0,4.056,4.056,0.0008594999999999,"(208.999, 612.0]",1
b6583e8ac1be60ee4fae3ad145a0d233,multi_turn_miss_param_131,multi_turn_miss_param,0,82606,727,5056,4589.222222222223,40.388888888888886,280.8888888888889,117.69599999999998,18,8,0,0,0,10,1.25,9,1183,169.0,69.58823529411765,0,0,10325.75,90.875,632.0,14.711999999999998,6.538666666666666,0.0322174999999999,"(16756.0, 2884862.0]",210e2c8e5957e9635819fa613da03a2f,multi_turn_miss_param,0,227890,668,5760,6905.757575757576,20.24242424242424,174.54545454545453,104.327,33,8,0,0,0,17,2.125,7,1296,185.14285714285717,54.0,0,0,28486.25,83.5,720.0,13.040875,3.1614242424242422,0.0698285,"(11069.0, 5182615.0]",1
b66a64f8c17db1d13aa09adc1cd25b14,live_irrelevance_384-81-45,live_irrelevance,0,1285,79,960,1285.0,79.0,960.0,20.681,1,1,0,0,0,1,1.0,0,1285,1285.0,0.0,0,0,1285.0,79.0,960.0,20.681,20.681,0.00239925,"(1257.0, 1881.0]",36ca4f505b44b088559c45fc293b40fd,live_irrelevance,0,1534,188,704,1534.0,188.0,704.0,7.768,1,1,0,0,0,1,1.0,0,1534,1534.0,0.0,0,0,1534.0,188.0,704.0,7.768,7.768,0.0021674999999999,"(983.0, 1786.0]",1
b6acc925cc6f4e45a404444f8e235171,live_multiple_856-180-4,live_multiple,0,1768,91,448,1768.0,91.0,448.0,11.874,1,1,0,0,0,1,1.0,0,1768,1768.0,0.0,0,0,1768.0,91.0,448.0,11.874,11.874,0.00152,"(1257.0, 1881.0]",c4be9bb9dad1ffb56ac8aaae652f1dd4,live_multiple,0,2526,70,576,2526.0,70.0,576.0,10.025,1,1,0,0,0,1,1.0,0,2526,2526.0,0.0,0,0,2526.0,70.0,576.0,10.025,10.025,0.0019234999999999,"(1786.0, 11069.0]",1
b744dce8ae8eb8ad4c7488b73ae79266,live_multiple_465-145-16,live_multiple,0,2101,88,896,2101.0,88.0,896.0,16.755,1,1,0,0,0,1,1.0,0,2101,2101.0,0.0,0,0,2101.0,88.0,896.0,16.755,16.755,0.00249325,"(1881.0, 16756.0]",753d08763b13194a05d58010a3f20f50,live_multiple,0,3370,70,512,3370.0,70.0,512.0,5.72,1,1,0,0,0,1,1.0,0,3370,3370.0,0.0,0,0,3370.0,70.0,512.0,5.72,5.72,0.0020065,"(1786.0, 11069.0]",1
b74e4fd50b91005faa21948ef52097b3,multi_turn_miss_param_193,multi_turn_miss_param,0,53904,470,3200,5390.4,47.0,320.0,71.19300000000001,10,5,0,0,0,5,1.0,4,925,231.25,102.77777777777776,0,0,10780.8,94.0,640.0,14.238600000000002,7.119300000000001,0.0208159999999999,"(16756.0, 2884862.0]",9d57c97c870fa63018d69c35ca7cf279,multi_turn_miss_param,0,155272,492,4672,9704.5,30.75,292.0,71.597,16,5,0,0,0,9,1.8,3,1058,264.5,81.38461538461539,0,0,31054.4,98.4,934.4,14.319399999999998,4.4748125,0.0491459999999999,"(11069.0, 5182615.0]",1
b781e42cc1ad24b5fc60a64d45e2ec25,live_irrelevance_517-155-0,live_irrelevance,0,2936,165,2112,1468.0,82.5,1056.0,94.125,2,1,0,0,0,2,2.0,1,192,192.0,192.0,0,0,2936.0,165.0,2112.0,94.125,47.0625,0.0052879999999999,"(1881.0, 16756.0]",be6007ee3618cb1a0b0406e7d6fd9361,live_irrelevance,0,1305,95,960,1305.0,95.0,960.0,10.129,1,1,0,0,0,1,1.0,0,1305,1305.0,0.0,0,0,1305.0,95.0,960.0,10.129,10.129,0.00243625,"(983.0, 1786.0]",1
b7adafcbb7f8619c3f0c93b643e833d2,live_multiple_129-50-1,live_multiple,0,1742,51,832,1742.0,51.0,832.0,18.923,1,1,0,0,0,1,1.0,0,1742,1742.0,0.0,0,0,1742.0,51.0,832.0,18.923,18.923,0.0022015,"(1257.0, 1881.0]",4b6c75df3ce8faf9fd084806b6885dae,live_multiple,0,2488,39,384,2488.0,39.0,384.0,3.74,1,1,0,0,0,1,1.0,0,2488,2488.0,0.0,0,0,2488.0,39.0,384.0,3.74,3.74,0.001468,"(1786.0, 11069.0]",1
b7ccfe579325345ea8add0fc1ee3b616,live_irrelevance_647-205-1,live_irrelevance,0,1994,52,448,1994.0,52.0,448.0,12.48,1,1,0,0,0,1,1.0,0,1994,1994.0,0.0,0,0,1994.0,52.0,448.0,12.48,12.48,0.0014984999999999,"(1881.0, 16756.0]",078fc321e0a163a0ed86873e0b6eb2da,live_irrelevance,0,3160,38,320,3160.0,38.0,320.0,5.631,1,1,0,0,0,1,1.0,0,3160,3160.0,0.0,0,0,3160.0,38.0,320.0,5.631,5.631,0.0015059999999999,"(1786.0, 11069.0]",1
b7ea75e8146af22176b63d8d87f1db63,live_multiple_407-140-3,live_multiple,0,1418,63,1088,1418.0,63.0,1088.0,30.601,1,1,0,0,0,1,1.0,0,1418,1418.0,0.0,0,0,1418.0,63.0,1088.0,30.601,30.601,0.0026564999999999,"(1257.0, 1881.0]",66c79683862f6c97b28c488ce1604087,live_multiple,0,1689,45,192,1689.0,45.0,192.0,3.073,1,1,0,0,0,1,1.0,0,1689,1689.0,0.0,0,0,1689.0,45.0,192.0,3.073,3.073,0.00089625,"(983.0, 1786.0]",1
b80f6fdda17cf9be722012246ea6e155,simple_java_7,simple_java,0,1053,64,768,1053.0,64.0,768.0,16.328,1,1,0,0,0,1,1.0,0,1053,1053.0,0.0,0,0,1053.0,64.0,768.0,16.328,16.328,0.00192725,"(996.0, 1257.0]",a763059212b33006edb9a7438712093c,simple_java,0,727,46,320,727.0,46.0,320.0,3.825,1,1,0,0,0,1,1.0,0,727,727.0,0.0,0,0,727.0,46.0,320.0,3.825,3.825,0.00091375,"(612.0, 983.0]",1
b8eb4de5bc753b10a03a3c30d1897460,multiple_182,multiple,0,1345,50,448,1345.0,50.0,448.0,16.364,1,1,0,0,0,1,1.0,0,1345,1345.0,0.0,0,0,1345.0,50.0,448.0,16.364,16.364,0.0013322499999999,"(1257.0, 1881.0]",c954d7cb49179a7745edd0537cc0a2eb,multiple,0,1521,34,512,1521.0,34.0,512.0,5.874,1,1,0,0,0,1,1.0,0,1521,1521.0,0.0,0,0,1521.0,34.0,512.0,5.874,5.874,0.0014722499999999,"(983.0, 1786.0]",1
b91523ff7e2893a9659845de1bb3c864,multi_turn_miss_param_172,multi_turn_miss_param,0,53177,567,3648,5317.7,56.7,364.8,76.918,10,5,0,0,0,5,1.0,4,974,243.5,108.22222222222224,0,0,10635.4,113.4,729.6,15.3836,7.691800000000001,0.0217242499999999,"(16756.0, 2884862.0]",229421318f505bdd6b82ac246ce34c46,multi_turn_miss_param,0,174264,619,3328,8713.2,30.95,166.4,64.71999999999998,20,5,0,0,0,11,2.2,3,1190,297.5,79.33333333333333,0,0,34852.8,123.8,665.6,12.943999999999996,3.2359999999999998,0.05146,"(11069.0, 5182615.0]",1
b9230e1adf7c44d39fae8973f50aaa65,simple_python_311,simple_python,0,961,61,384,961.0,61.0,384.0,29.92,1,1,0,0,0,1,1.0,0,961,961.0,0.0,0,0,961.0,61.0,384.0,29.92,29.92,0.00113025,"(-0.001, 996.0]",8fe34fd692be2c136d2179d3c6493b7d,simple_python,0,585,41,256,585.0,41.0,256.0,3.813,1,1,0,0,0,1,1.0,0,585,585.0,0.0,0,0,585.0,41.0,256.0,3.813,3.813,0.00074025,"(208.999, 612.0]",1
b924909b1ae4362a2e14b4e0532335ce,live_irrelevance_520-157-1,live_irrelevance,0,1221,69,1408,1221.0,69.0,1408.0,92.395,1,1,0,0,0,1,1.0,0,1221,1221.0,0.0,0,0,1221.0,69.0,1408.0,92.395,92.395,0.00325925,"(996.0, 1257.0]",49a7e0229a59daab1a871ae1d2c2d82d,live_irrelevance,0,1077,51,768,1077.0,51.0,768.0,9.987,1,1,0,0,0,1,1.0,0,1077,1077.0,0.0,0,0,1077.0,51.0,768.0,9.987,9.987,0.00190725,"(983.0, 1786.0]",1
b969313c4b336e4d5f7ee48d14eda914,live_multiple_121-46-0,live_multiple,0,1674,145,512,1674.0,145.0,512.0,36.645,1,1,0,0,0,1,1.0,0,1674,1674.0,0.0,0,0,1674.0,145.0,512.0,36.645,36.645,0.0017325,"(1257.0, 1881.0]",88f03a86f0af3807d8eaa113e0910074,live_multiple,0,2314,110,384,2314.0,110.0,384.0,7.673,1,1,0,0,0,1,1.0,0,2314,2314.0,0.0,0,0,2314.0,110.0,384.0,7.673,7.673,0.0015665,"(1786.0, 11069.0]",1
b9acbd3086fd231f4e288bcfab8891f9,live_irrelevance_483-138-0,live_irrelevance,0,1026,47,832,1026.0,47.0,832.0,17.083,1,1,0,0,0,1,1.0,0,1026,1026.0,0.0,0,0,1026.0,47.0,832.0,17.083,17.083,0.0020145,"(996.0, 1257.0]",2984e568dad637aef8cec7b250d3eb7d,live_irrelevance,0,762,187,448,762.0,187.0,448.0,7.327,1,1,0,0,0,4,4.0,3,762,762.0,0.0,0,0,762.0,187.0,448.0,7.327,7.327,0.0014605,"(612.0, 983.0]",1
b9b576881faf60fae0c797e99accf40c,multi_turn_miss_param_85,multi_turn_miss_param,0,35760,660,5440,4470.0,82.5,680.0,97.539,8,3,0,0,2,5,1.6666666666666667,4,803,401.5,114.71428571428572,0,0,11920.0,220.0,1813.3333333333333,32.513,12.192374999999998,0.02114,"(16756.0, 2884862.0]",d4ebeb0330b5e74a7fb9d917ca53b1ba,multi_turn_miss_param,0,134706,587,2944,7483.666666666667,32.611111111111114,163.55555555555554,56.12099999999999,18,3,0,0,0,13,4.333333333333333,6,941,470.5,62.73333333333333,0,0,44902.0,195.66666666666663,981.3333333333334,18.707,3.117833333333333,0.0407385,"(11069.0, 5182615.0]",1
