trace_id_ptc,test_id,category_ptc,success_ptc,total_input_tokens_ptc,total_output_tokens_ptc,total_thinking_tokens_ptc,avg_input_tokens_per_step_ptc,avg_output_tokens_per_step_ptc,avg_thinking_tokens_per_step_ptc,total_llm_latency_sec_ptc,step_count_ptc,turn_count_ptc,error_ptc,runtime_error_count_ptc,tool_error_count_ptc,tool_call_count_ptc,avg_tool_calls_per_turn_ptc,redundant_tool_calls_ptc,context_growth_total_ptc,avg_context_growth_per_turn_ptc,avg_context_growth_per_step_ptc,self_corrected_runtime_ptc,self_corrected_tool_ptc,avg_input_tokens_per_turn_ptc,avg_output_tokens_per_turn_ptc,avg_thinking_tokens_per_turn_ptc,avg_llm_latency_per_turn_sec_ptc,avg_llm_latency_per_step_sec_ptc,total_cost_ptc,context_bin_ptc,trace_id_reg,category_reg,success_reg,total_input_tokens_reg,total_output_tokens_reg,total_thinking_tokens_reg,avg_input_tokens_per_step_reg,avg_output_tokens_per_step_reg,avg_thinking_tokens_per_step_reg,total_llm_latency_sec_reg,step_count_reg,turn_count_reg,error_reg,runtime_error_count_reg,tool_error_count_reg,tool_call_count_reg,avg_tool_calls_per_turn_reg,redundant_tool_calls_reg,context_growth_total_reg,avg_context_growth_per_turn_reg,avg_context_growth_per_step_reg,self_corrected_runtime_reg,self_corrected_tool_reg,avg_input_tokens_per_turn_reg,avg_output_tokens_per_turn_reg,avg_thinking_tokens_per_turn_reg,avg_llm_latency_per_turn_sec_reg,avg_llm_latency_per_step_sec_reg,total_cost_reg,context_bin_reg,run_id
d627de25c9ecb4e36ebf5fb9113ac91c,live_multiple_168-68-0,live_multiple,1,1533,47,1024,1533.0,47.0,1024.0,20.263,1,1,0,0,0,1,1.0,0,1533,1533.0,0.0,0,0,1533.0,47.0,1024.0,20.263,20.263,0.0025252499999999,"(1257.0, 1881.0]",e9425235b3127c7bc94ae2215db957a7,live_multiple,1,1968,32,192,1968.0,32.0,192.0,3.597,1,1,0,0,0,1,1.0,0,1968,1968.0,0.0,0,0,1968.0,32.0,192.0,3.597,3.597,0.00094,"(1786.0, 11069.0]",1
d632b0c1cbfcf640a30af8e37b0a6b2f,simple_python_114,simple_python,1,949,50,640,949.0,50.0,640.0,14.56,1,1,0,0,0,1,1.0,0,949,949.0,0.0,0,0,949.0,50.0,640.0,14.56,14.56,0.00161725,"(-0.001, 996.0]",469581ef0090e977948126521d3e01cd,simple_python,1,551,38,256,551.0,38.0,256.0,5.732,1,1,0,0,0,1,1.0,0,551,551.0,0.0,0,0,551.0,38.0,256.0,5.732,5.732,0.0007257499999999,"(208.999, 612.0]",1
d6645d0a71123b2a847e14a37432833a,simple_python_168,simple_python,1,999,64,512,999.0,64.0,512.0,11.997,1,1,0,0,0,1,1.0,0,999,999.0,0.0,0,0,999.0,64.0,512.0,11.997,11.997,0.00140175,"(996.0, 1257.0]",8cc193b4e61cd052cb8be1fd673c4abe,simple_python,1,667,44,192,667.0,44.0,192.0,3.419,1,1,0,0,0,1,1.0,0,667,667.0,0.0,0,0,667.0,44.0,192.0,3.419,3.419,0.00063875,"(612.0, 983.0]",1
d66a745a1adefc0ae6af73cab5f63f7c,live_multiple_409-140-5,live_multiple,1,1438,63,768,1438.0,63.0,768.0,15.47,1,1,0,0,0,1,1.0,0,1438,1438.0,0.0,0,0,1438.0,63.0,768.0,15.47,15.47,0.0020215,"(1257.0, 1881.0]",df376bc72e5faa9d5ae4b44df961e973,live_multiple,1,1709,45,320,1709.0,45.0,320.0,4.003,1,1,0,0,0,1,1.0,0,1709,1709.0,0.0,0,0,1709.0,45.0,320.0,4.003,4.003,0.00115725,"(983.0, 1786.0]",1
d7b50c1344c6a5c7684c639f8b3a0d81,multiple_29,multiple,1,1028,55,384,1028.0,55.0,384.0,9.188,1,1,0,0,0,1,1.0,0,1028,1028.0,0.0,0,0,1028.0,55.0,384.0,9.188,9.188,0.001135,"(996.0, 1257.0]",559108b951e316304ae283d5d793e6b7,multiple,1,709,36,128,709.0,36.0,128.0,2.403,1,1,0,0,0,1,1.0,0,709,709.0,0.0,0,0,709.0,36.0,128.0,2.403,2.403,0.00050525,"(612.0, 983.0]",1
d7dad775d8a557a932641f3ed6109ef0,multi_turn_base_135,multi_turn_base,1,26665,423,2368,3333.125,52.875,296.0,57.597,8,4,0,0,0,4,1.0,3,642,214.0,91.71428571428572,0,0,6666.25,105.75,592.0,14.39925,7.199625,0.0122482499999999,"(16756.0, 2884862.0]",176e5ef1f6ab19e58c63456294580898,multi_turn_base,1,61277,201,1088,6127.7,20.1,108.8,36.096,10,4,0,0,0,7,1.75,0,498,166.0,55.333333333333336,0,0,15319.25,50.25,272.0,9.024,3.6096,0.01789725,"(11069.0, 5182615.0]",1
d7e51b8cd6753cdbc765c432759c6854,live_multiple_599-158-5,live_multiple,1,1249,44,640,1249.0,44.0,640.0,10.146,1,1,0,0,0,1,1.0,0,1249,1249.0,0.0,0,0,1249.0,44.0,640.0,10.146,10.146,0.0016802499999999,"(996.0, 1257.0]",f58cb57d7685476fbb7bcc4e7a3e8c56,live_multiple,1,1301,49,320,1301.0,49.0,320.0,3.503,1,1,0,0,0,1,1.0,0,1301,1301.0,0.0,0,0,1301.0,49.0,320.0,3.503,3.503,0.00106325,"(983.0, 1786.0]",1
d800ac628fb543fb8321a6c9a8a4f7d3,live_multiple_576-156-2,live_multiple,1,1759,50,512,1759.0,50.0,512.0,15.726,1,1,0,0,0,1,1.0,0,1759,1759.0,0.0,0,0,1759.0,50.0,512.0,15.726,15.726,0.00156375,"(1257.0, 1881.0]",585e0fda02177957b3fe38ff181b71d1,live_multiple,1,2554,35,128,2554.0,35.0,128.0,2.238,1,1,0,0,0,1,1.0,0,2554,2554.0,0.0,0,0,2554.0,35.0,128.0,2.238,2.238,0.0009644999999999,"(1786.0, 11069.0]",1
d82305f5fe8281dacbda72a2622558ff,simple_python_271,simple_python,1,966,56,832,966.0,56.0,832.0,34.628,1,1,0,0,0,1,1.0,0,966,966.0,0.0,0,0,966.0,56.0,832.0,34.628,34.628,0.0020174999999999,"(-0.001, 996.0]",dc2b742c5f8f7f27fe9f1b5a7f4ba4f1,simple_python,1,586,40,192,586.0,40.0,192.0,4.355,1,1,0,0,0,1,1.0,0,586,586.0,0.0,0,0,586.0,40.0,192.0,4.355,4.355,0.0006104999999999,"(208.999, 612.0]",1
d83e006c38ea277f4e8f655818f1fcc1,multiple_188,multiple,1,1259,62,896,1259.0,62.0,896.0,18.901,1,1,0,0,0,1,1.0,0,1259,1259.0,0.0,0,0,1259.0,62.0,896.0,18.901,18.901,0.00223075,"(1257.0, 1881.0]",1a18c0c49f1c484ada4a9737d9113138,multiple,1,1329,43,192,1329.0,43.0,192.0,3.451,1,1,0,0,0,1,1.0,0,1329,1329.0,0.0,0,0,1329.0,43.0,192.0,3.451,3.451,0.00080225,"(983.0, 1786.0]",1
d88937c753c0f9690d4a2794c4ac80b5,multi_turn_long_context_186,multi_turn_long_context,1,115403,4316,7552,7693.533333333334,287.7333333333333,503.4666666666666,212.91,15,6,0,0,0,9,1.5,8,3831,766.2,273.6428571428572,0,0,19233.83333333333,719.3333333333334,1258.6666666666667,35.48499999999999,14.193999999999996,0.05258675,"(16756.0, 2884862.0]",ef5aadb31c30b21d1a7eb9cd097b4d4b,multi_turn_long_context,1,277242,1009,5056,3797.835616438356,13.821917808219178,69.26027397260275,163.262,73,6,0,0,0,12,2.0,4,4498,899.6,264.5882352941176,0,0,46207.0,168.16666666666666,842.6666666666666,27.21033333333333,2.2364657534246577,0.0814405,"(11069.0, 5182615.0]",1
d8f19f64f4c19acd595e1236e2f5bc58,multiple_173,multiple,1,1128,47,448,1128.0,47.0,448.0,8.951,1,1,0,0,0,1,1.0,0,1128,1128.0,0.0,0,0,1128.0,47.0,448.0,8.951,8.951,0.001272,"(996.0, 1257.0]",e7f13f460025a941f48d8a39137173fe,multiple,1,1007,31,64,1007.0,31.0,64.0,2.028,1,1,0,0,0,1,1.0,0,1007,1007.0,0.0,0,0,1007.0,31.0,64.0,2.028,2.028,0.00044175,"(983.0, 1786.0]",1
d8f68f7fb48dd2c6bf2159d9e262791a,live_relevance_8-8-0,live_relevance,1,1376,63,320,1376.0,63.0,320.0,13.2,1,1,0,0,0,1,1.0,0,1376,1376.0,0.0,0,0,1376.0,63.0,320.0,13.2,13.2,0.0011099999999999,"(1257.0, 1881.0]",38fffacf8639a93e5ac8a366917c23f3,live_relevance,1,1571,45,192,1571.0,45.0,192.0,4.253,1,1,0,0,0,1,1.0,0,1571,1571.0,0.0,0,0,1571.0,45.0,192.0,4.253,4.253,0.00086675,"(983.0, 1786.0]",1
d90f522a1b6801db78f172037f584944,live_simple_202-116-10,live_simple,1,958,55,384,958.0,55.0,384.0,9.965,1,1,0,0,0,1,1.0,0,958,958.0,0.0,0,0,958.0,55.0,384.0,9.965,9.965,0.0011175,"(-0.001, 996.0]",eeada920a30cc854b8b8856a30bf948f,live_simple,1,558,38,192,558.0,38.0,192.0,3.266,1,1,0,0,0,1,1.0,0,558,558.0,0.0,0,0,558.0,38.0,192.0,3.266,3.266,0.0005995,"(208.999, 612.0]",1
d91b48c59b2f2079724284ef2b2a0db9,simple_python_326,simple_python,1,957,53,320,957.0,53.0,320.0,27.506,1,1,0,0,0,1,1.0,0,957,957.0,0.0,0,0,957.0,53.0,320.0,27.506,27.506,0.00098525,"(-0.001, 996.0]",0829e028b225d38ef46bbdf4bc28dccc,simple_python,1,573,37,128,573.0,37.0,128.0,2.314,1,1,0,0,0,1,1.0,0,573,573.0,0.0,0,0,573.0,37.0,128.0,2.314,2.314,0.00047325,"(208.999, 612.0]",1
d91d0b8c2771a1bd3c8f2247a6ef4159,irrelevance_2,irrelevance,1,2084,207,1600,1042.0,103.5,800.0,37.008,2,1,0,0,0,1,1.0,0,202,202.0,202.0,0,0,2084.0,207.0,1600.0,37.008,18.504,0.004135,"(1881.0, 16756.0]",3cce389784d4f3640c845160ff4c52a4,irrelevance,1,543,20,1280,543.0,20.0,1280.0,14.081,1,1,0,0,0,0,0.0,0,543,543.0,0.0,0,0,543.0,20.0,1280.0,14.081,14.081,0.00273575,"(208.999, 612.0]",1
d95bafc7fcca95970ef7316e3195060b,live_multiple_43-16-2,live_multiple,1,1072,42,448,1072.0,42.0,448.0,8.737,1,1,0,0,0,1,1.0,0,1072,1072.0,0.0,0,0,1072.0,42.0,448.0,8.737,8.737,0.001248,"(996.0, 1257.0]",f4162f51bee7a93e057270f48887c1f2,live_multiple,1,837,25,192,837.0,25.0,192.0,2.835,1,1,0,0,0,1,1.0,0,837,837.0,0.0,0,0,837.0,25.0,192.0,2.835,2.835,0.00064325,"(612.0, 983.0]",1
d9608fa159bd22e2a214cf0d4baab98f,multi_turn_miss_func_158,multi_turn_miss_func,1,40433,472,6080,4043.3,47.2,608.0,109.52100000000002,10,4,0,0,0,6,1.5,5,1165,388.3333333333333,129.44444444444446,0,0,10108.25,118.0,1520.0,27.380250000000004,10.952100000000002,0.0232122499999999,"(16756.0, 2884862.0]",582c314d851dc611186a11bc4c321e8a,multi_turn_miss_func,1,81381,1031,3200,7398.272727272727,93.72727272727272,290.90909090909093,102.004,11,4,0,0,0,8,2.0,1,1039,346.3333333333333,103.9,0,0,20345.25,257.75,800.0,25.501,9.273090909090907,0.02880725,"(11069.0, 5182615.0]",1
d96f013d6fa994f22f5e0c926e219212,live_multiple_996-227-0,live_multiple,1,1331,73,704,1331.0,73.0,704.0,18.309,1,1,0,0,0,1,1.0,0,1331,1331.0,0.0,0,0,1331.0,73.0,704.0,18.309,18.309,0.00188675,"(1257.0, 1881.0]",b01fca582fc1e29b4291649901a86056,live_multiple,1,1453,53,64,1453.0,53.0,64.0,2.441,1,1,0,0,0,1,1.0,0,1453,1453.0,0.0,0,0,1453.0,53.0,64.0,2.441,2.441,0.0005972499999999,"(983.0, 1786.0]",1
d97365dc572fa5021d8454253995bdc7,simple_python_169,simple_python,1,962,54,320,962.0,54.0,320.0,8.099,1,1,0,0,0,1,1.0,0,962,962.0,0.0,0,0,962.0,54.0,320.0,8.099,8.099,0.0009885,"(-0.001, 996.0]",11e419ab23ab6172464c6c60e6a21da0,simple_python,1,579,37,128,579.0,37.0,128.0,2.594,1,1,0,0,0,1,1.0,0,579,579.0,0.0,0,0,579.0,37.0,128.0,2.594,2.594,0.0004747499999999,"(208.999, 612.0]",1
d99de2f94f625f4456b3203267a123b0,multi_turn_base_126,multi_turn_base,1,26469,338,1664,3308.625,42.25,208.0,55.562,8,4,0,0,0,4,1.0,3,590,196.66666666666663,84.28571428571429,0,0,6617.25,84.5,416.0,13.8905,6.94525,0.0106212499999999,"(16756.0, 2884862.0]",c2c28e1d3ca2ae81c608c2fa26d8848e,multi_turn_base,1,69080,633,2176,6280.0,57.54545454545455,197.8181818181818,49.658,11,4,0,0,0,7,1.75,2,720,240.0,72.0,0,0,17270.0,158.25,544.0,12.4145,4.514363636363637,0.022888,"(11069.0, 5182615.0]",1
d9a262e41c9713d5a79fce7759c7b6e4,live_multiple_677-163-2,live_multiple,1,1428,55,512,1428.0,55.0,512.0,10.141,1,1,0,0,0,1,1.0,0,1428,1428.0,0.0,0,0,1428.0,55.0,512.0,10.141,10.141,0.001491,"(1257.0, 1881.0]",9f33c0a08978306df91f5a667073e4b1,live_multiple,1,1670,38,192,1670.0,38.0,192.0,2.875,1,1,0,0,0,1,1.0,0,1670,1670.0,0.0,0,0,1670.0,38.0,192.0,2.875,2.875,0.0008774999999999,"(983.0, 1786.0]",1
d9d29b1b1d79cec50902fc6d3eedb60e,live_multiple_342-133-6,live_multiple,1,1484,56,832,1484.0,56.0,832.0,17.915,1,1,0,0,0,1,1.0,0,1484,1484.0,0.0,0,0,1484.0,56.0,832.0,17.915,17.915,0.002147,"(1257.0, 1881.0]",1b48334822bd2b19e96293b77904b1d1,live_multiple,1,1834,38,512,1834.0,38.0,512.0,5.333,1,1,0,0,0,1,1.0,0,1834,1834.0,0.0,0,0,1834.0,38.0,512.0,5.333,5.333,0.0015584999999999,"(1786.0, 11069.0]",1
da400a41ed4bd0319afde8bc5f412503,simple_python_193,simple_python,1,962,51,256,962.0,51.0,256.0,6.253,1,1,0,0,0,1,1.0,0,962,962.0,0.0,0,0,962.0,51.0,256.0,6.253,6.253,0.0008544999999999,"(-0.001, 996.0]",24ec2c3bbe5101fab3191c8fc6d0efe0,simple_python,1,583,32,64,583.0,32.0,64.0,2.447,1,1,0,0,0,1,1.0,0,583,583.0,0.0,0,0,583.0,32.0,64.0,2.447,2.447,0.00033775,"(208.999, 612.0]",1
da44bad838dce53423b6824fee511d5e,simple_python_29,simple_python,1,999,40,576,999.0,40.0,576.0,11.46,1,1,0,0,0,1,1.0,0,999,999.0,0.0,0,0,999.0,40.0,576.0,11.46,11.46,0.00148175,"(996.0, 1257.0]",09ee92cb5df469b3778bbfb1ed1819e8,simple_python,1,635,36,128,635.0,36.0,128.0,2.227,1,1,0,0,0,1,1.0,0,635,635.0,0.0,0,0,635.0,36.0,128.0,2.227,2.227,0.00048675,"(612.0, 983.0]",1
da5dbab2d8038023dc07be0a89a1db57,multiple_45,multiple,1,1017,50,448,1017.0,50.0,448.0,11.534,1,1,0,0,0,1,1.0,0,1017,1017.0,0.0,0,0,1017.0,50.0,448.0,11.534,11.534,0.00125025,"(996.0, 1257.0]",d07c3c02e1249cb57a43be363fc24f81,multiple,1,706,36,64,706.0,36.0,64.0,1.827,1,1,0,0,0,1,1.0,0,706,706.0,0.0,0,0,706.0,36.0,64.0,1.827,1.827,0.0003765,"(612.0, 983.0]",1
da9467aa75a485f74401c7b884338193,multi_turn_miss_param_56,multi_turn_miss_param,1,44937,730,8896,4493.7,73.0,889.6,144.57399999999998,10,4,0,0,2,6,1.5,5,977,325.6666666666667,108.55555555555556,0,1,11234.25,182.5,2224.0,36.1435,14.457399999999998,0.0304862499999999,"(16756.0, 2884862.0]",1149d93f4041703392ceab80a9d80dc8,multi_turn_miss_param,1,116393,449,2432,8313.785714285714,32.07142857142857,173.71428571428572,55.248000000000005,14,4,0,0,0,12,3.0,4,774,258.0,59.53846153846154,0,0,29098.25,112.25,608.0,13.812,3.9462857142857146,0.03486025,"(11069.0, 5182615.0]",1
daa9883ac593ffb5393be2621b7d79df,multiple_185,multiple,1,1073,59,512,1073.0,59.0,512.0,5.709,1,1,0,0,0,1,1.0,0,1073,1073.0,0.0,0,0,1073.0,59.0,512.0,5.709,5.709,0.00141025,"(996.0, 1257.0]",615f886eb9d9453ae2dfef3850fcf4f1,multiple,1,878,41,128,878.0,41.0,128.0,3.272,1,1,0,0,0,1,1.0,0,878,878.0,0.0,0,0,878.0,41.0,128.0,3.272,3.272,0.0005575,"(612.0, 983.0]",1
daef4394ff0ca5749863f92f797b3372,simple_python_236,simple_python,1,950,52,320,950.0,52.0,320.0,7.922,1,1,0,0,0,1,1.0,0,950,950.0,0.0,0,0,950.0,52.0,320.0,7.922,7.922,0.0009815,"(-0.001, 996.0]",e5070754e47a164cf2bd7b0c58c5ed7a,simple_python,1,556,35,320,556.0,35.0,320.0,4.193,1,1,0,0,0,1,1.0,0,556,556.0,0.0,0,0,556.0,35.0,320.0,4.193,4.193,0.0008489999999999,"(208.999, 612.0]",1
dafc8338cd504624624bd08da86b0159,simple_java_77,simple_java,1,1006,88,448,1006.0,88.0,448.0,12.309,1,1,0,0,0,1,1.0,0,1006,1006.0,0.0,0,0,1006.0,88.0,448.0,12.309,12.309,0.0013235,"(996.0, 1257.0]",a0e66a4462c7e0f7b0eb51eb2eafbf75,simple_java,1,601,72,320,601.0,72.0,320.0,8.075,1,1,0,0,0,1,1.0,0,601,601.0,0.0,0,0,601.0,72.0,320.0,8.075,8.075,0.00093425,"(208.999, 612.0]",1
db087fe992eaf5999c312f803c2003f3,simple_python_220,simple_python,1,1017,61,512,1017.0,61.0,512.0,11.86,1,1,0,0,0,1,1.0,0,1017,1017.0,0.0,0,0,1017.0,61.0,512.0,11.86,11.86,0.0014002499999999,"(996.0, 1257.0]",62eb0eef0566c0789b81f3d8958f0767,simple_python,1,677,43,64,677.0,43.0,64.0,3.576,1,1,0,0,0,1,1.0,0,677,677.0,0.0,0,0,677.0,43.0,64.0,3.576,3.576,0.0003832499999999,"(612.0, 983.0]",1
db18cfa3f6dda19398fc3dc0b15869ea,live_multiple_792-174-6,live_multiple,1,1232,83,512,1232.0,83.0,512.0,12.115,1,1,0,0,0,1,1.0,0,1232,1232.0,0.0,0,0,1232.0,83.0,512.0,12.115,12.115,0.0014979999999999,"(996.0, 1257.0]",e69918bdd44e53ccc4634898e857dfa9,live_multiple,1,1203,64,192,1203.0,64.0,192.0,3.102,1,1,0,0,0,1,1.0,0,1203,1203.0,0.0,0,0,1203.0,64.0,192.0,3.102,3.102,0.00081275,"(983.0, 1786.0]",1
db67732bc8281bed1f72f30c55642722,live_multiple_79-36-0,live_multiple,1,1395,43,512,1395.0,43.0,512.0,10.194,1,1,0,0,0,1,1.0,0,1395,1395.0,0.0,0,0,1395.0,43.0,512.0,10.194,10.194,0.0014587499999999,"(1257.0, 1881.0]",08963f5e1158b378615dcc6be36285dc,live_multiple,1,1635,28,256,1635.0,28.0,256.0,3.365,1,1,0,0,0,1,1.0,0,1635,1635.0,0.0,0,0,1635.0,28.0,256.0,3.365,3.365,0.00097675,"(983.0, 1786.0]",1
dbbfb8c88c1dfd4f452ce12c24d02a94,multi_turn_miss_func_21,multi_turn_miss_func,1,91650,2351,7040,7050.0,180.84615384615384,541.5384615384615,180.746,13,4,0,0,0,9,2.25,8,3633,1211.0,302.75,0,0,22912.5,587.75,1760.0,45.1865,13.903538461538462,0.0416944999999999,"(16756.0, 2884862.0]",9cd0929feae8c36186f6d75b0c858719,multi_turn_miss_func,1,110978,422,3776,2219.56,8.44,75.52,94.3,50,4,0,0,0,7,1.75,2,778,259.3333333333333,86.44444444444444,0,0,27744.5,105.5,944.0,23.575000000000003,1.886,0.0361404999999999,"(11069.0, 5182615.0]",1
dbf7e2f34c2b85b2626efb8e50c62d0d,simple_java_23,simple_java,1,1050,66,960,1050.0,66.0,960.0,23.597,1,1,0,0,0,1,1.0,0,1050,1050.0,0.0,0,0,1050.0,66.0,960.0,23.597,23.597,0.0023145,"(996.0, 1257.0]",a0213d60cae806463af73aa3aed86c67,simple_java,1,744,46,128,744.0,46.0,128.0,2.92,1,1,0,0,0,1,1.0,0,744,744.0,0.0,0,0,744.0,46.0,128.0,2.92,2.92,0.000534,"(612.0, 983.0]",1
dc089ad16997887fb7bae7ab0d6b6532,live_multiple_687-164-3,live_multiple,1,1402,53,384,1402.0,53.0,384.0,9.635,1,1,0,0,0,1,1.0,0,1402,1402.0,0.0,0,0,1402.0,53.0,384.0,9.635,9.635,0.0012245,"(1257.0, 1881.0]",0145c614955f1e5057d1d74486de9820,live_multiple,1,1619,42,128,1619.0,42.0,128.0,3.111,1,1,0,0,0,1,1.0,0,1619,1619.0,0.0,0,0,1619.0,42.0,128.0,3.111,3.111,0.00074475,"(983.0, 1786.0]",1
dc0c9f03d9b5983a79209d1affaab914,live_multiple_539-152-1,live_multiple,1,1428,83,512,1428.0,83.0,512.0,10.434,1,1,0,0,0,1,1.0,0,1428,1428.0,0.0,0,0,1428.0,83.0,512.0,10.434,10.434,0.0015469999999999,"(1257.0, 1881.0]",013c7a358f5dd94a9b0db2a077267b04,live_multiple,1,1700,64,128,1700.0,64.0,128.0,2.508,1,1,0,0,0,1,1.0,0,1700,1700.0,0.0,0,0,1700.0,64.0,128.0,2.508,2.508,0.0008089999999999,"(983.0, 1786.0]",1
dc4e396d5229ac6d3d030c9ec2f10a82,multiple_141,multiple,1,1124,48,448,1124.0,48.0,448.0,11.902,1,1,0,0,0,1,1.0,0,1124,1124.0,0.0,0,0,1124.0,48.0,448.0,11.902,11.902,0.001273,"(996.0, 1257.0]",777a553e4af7a214c75ce6de1b62ca53,multiple,1,983,33,448,983.0,33.0,448.0,4.726,1,1,0,0,0,1,1.0,0,983,983.0,0.0,0,0,983.0,33.0,448.0,4.726,4.726,0.00120775,"(612.0, 983.0]",1
dc50bdd3b9ddd37e83cb4fafd33bedc2,live_simple_5-3-1,live_simple,1,972,51,320,972.0,51.0,320.0,7.63,1,1,0,0,0,1,1.0,0,972,972.0,0.0,0,0,972.0,51.0,320.0,7.63,7.63,0.000985,"(-0.001, 996.0]",d15c6da5e0b76541c1619a8bf5942085,live_simple,1,599,33,128,599.0,33.0,128.0,3.808,1,1,0,0,0,1,1.0,0,599,599.0,0.0,0,0,599.0,33.0,128.0,3.808,3.808,0.0004717499999999,"(208.999, 612.0]",1
dc852da8342df3e73a456055c681110f,simple_python_327,simple_python,1,1004,58,256,1004.0,58.0,256.0,33.227,1,1,0,0,0,1,1.0,0,1004,1004.0,0.0,0,0,1004.0,58.0,256.0,33.227,33.227,0.000879,"(996.0, 1257.0]",eb7d02dae5d800efd392ba0f5e089b22,simple_python,1,673,39,320,673.0,39.0,320.0,5.221,1,1,0,0,0,1,1.0,0,673,673.0,0.0,0,0,673.0,39.0,320.0,5.221,5.221,0.0008862499999999,"(612.0, 983.0]",1
dc9966d54f514b7398a8672fd5d1b211,live_relevance_14-14-0,live_relevance,1,1787,54,384,1787.0,54.0,384.0,7.605,1,1,0,0,0,1,1.0,0,1787,1787.0,0.0,0,0,1787.0,54.0,384.0,7.605,7.605,0.00132275,"(1257.0, 1881.0]",4b80392d5f1beb3ae02e2391c7d08277,live_relevance,1,2727,42,576,2727.0,42.0,576.0,5.98,1,1,0,0,0,1,1.0,0,2727,2727.0,0.0,0,0,2727.0,42.0,576.0,5.98,5.98,0.00191775,"(1786.0, 11069.0]",1
dca9feb850a0fb8c6a2a54fc0035a0e6,simple_java_97,simple_java,1,991,52,384,991.0,52.0,384.0,5.138,1,1,0,0,0,1,1.0,0,991,991.0,0.0,0,0,991.0,52.0,384.0,5.138,5.138,0.0011197499999999,"(-0.001, 996.0]",c96a48e8c4e7c1f444da1f26ca962ca5,simple_java,1,604,35,128,604.0,35.0,128.0,2.59,1,1,0,0,0,1,1.0,0,604,604.0,0.0,0,0,604.0,35.0,128.0,2.59,2.59,0.000477,"(208.999, 612.0]",1
dcaa9dc5535334f65b262a146764cf4d,live_multiple_667-162-9,live_multiple,1,2608,67,512,2608.0,67.0,512.0,13.155,1,1,0,0,0,1,1.0,0,2608,2608.0,0.0,0,0,2608.0,67.0,512.0,13.155,13.155,0.00181,"(1881.0, 16756.0]",c48452578c4d8d37f31a3b4213c9d6c4,live_multiple,1,4651,44,128,4651.0,44.0,128.0,2.06,1,1,0,0,0,1,1.0,0,4651,4651.0,0.0,0,0,4651.0,44.0,128.0,2.06,2.06,0.0015067499999999,"(1786.0, 11069.0]",1
dcbcf556edd1cc66d159d75a73b73f77,live_multiple_338-133-2,live_multiple,1,1467,59,512,1467.0,59.0,512.0,13.443,1,1,0,0,0,1,1.0,0,1467,1467.0,0.0,0,0,1467.0,59.0,512.0,13.443,13.443,0.00150875,"(1257.0, 1881.0]",12059b25d8a84d039466dfdd79e1d316,live_multiple,1,1817,39,384,1817.0,39.0,384.0,4.871,1,1,0,0,0,1,1.0,0,1817,1817.0,0.0,0,0,1817.0,39.0,384.0,4.871,4.871,0.00130025,"(1786.0, 11069.0]",1
dccf8d3dce958b9926a845ad90774fae,live_simple_214-117-6,live_simple,1,1093,64,576,1093.0,64.0,576.0,14.787,1,1,0,0,0,1,1.0,0,1093,1093.0,0.0,0,0,1093.0,64.0,576.0,14.787,14.787,0.00155325,"(996.0, 1257.0]",91738e2bf167cb9e9cd87985353cf2d7,live_simple,1,831,43,192,831.0,43.0,192.0,3.533,1,1,0,0,0,1,1.0,0,831,831.0,0.0,0,0,831.0,43.0,192.0,3.533,3.533,0.00067775,"(612.0, 983.0]",1
dcd82f445cc59deb60c5db44aaf7ea4c,multi_turn_base_163,multi_turn_base,1,16496,518,3584,4124.0,129.5,896.0,69.021,4,2,0,0,0,2,1.0,1,545,545.0,181.66666666666663,0,0,8248.0,259.0,1792.0,34.5105,17.25525,0.012328,"(1881.0, 16756.0]",f33531978bbccab2494984dd9ee01cdb,multi_turn_base,1,39430,278,1536,7886.0,55.6,307.2,23.47,5,2,0,0,0,4,2.0,0,386,386.0,96.5,0,0,19715.0,139.0,768.0,11.735,4.694,0.0134855,"(11069.0, 5182615.0]",1
dcfa864397fb09592994f5eba8394125,multiple_176,multiple,1,1445,56,896,1445.0,56.0,896.0,17.18,1,1,0,0,0,1,1.0,0,1445,1445.0,0.0,0,0,1445.0,56.0,896.0,17.18,17.18,0.00226525,"(1257.0, 1881.0]",27370d836c7481a8672da7555c943da8,multiple,1,1767,39,192,1767.0,39.0,192.0,2.573,1,1,0,0,0,1,1.0,0,1767,1767.0,0.0,0,0,1767.0,39.0,192.0,2.573,2.573,0.00090375,"(983.0, 1786.0]",1
dd10f088ddf073c40ec75d44f670bedf,simple_python_99,simple_python,1,993,73,512,993.0,73.0,512.0,11.501,1,1,0,0,0,1,1.0,0,993,993.0,0.0,0,0,993.0,73.0,512.0,11.501,11.501,0.00141825,"(-0.001, 996.0]",554286ababffb532482a1047f50e3b49,simple_python,1,660,41,256,660.0,41.0,256.0,3.944,1,1,0,0,0,1,1.0,0,660,660.0,0.0,0,0,660.0,41.0,256.0,3.944,3.944,0.000759,"(612.0, 983.0]",1
