trace_id,test_id,category,meta_category,success,total_input_tokens,total_output_tokens,total_thinking_tokens,avg_input_tokens_per_step,avg_output_tokens_per_step,avg_thinking_tokens_per_step,total_llm_latency_sec,step_count,turn_count,error,runtime_error_count,tool_error_count,tool_call_count,avg_tool_calls_per_turn,redundant_tool_calls,context_growth_total,avg_context_growth_per_turn,avg_context_growth_per_step,self_corrected_runtime,self_corrected_tool,avg_input_tokens_per_turn,avg_output_tokens_per_turn,avg_thinking_tokens_per_turn,avg_llm_latency_per_turn_sec,avg_llm_latency_per_step_sec,total_cost
1644abb89ac393f33ad9e724067d9616,simple_python_222,simple_python,single_turn,1,586,20,0,586.0,20.0,0.0,1.951,1,1,0,0,0,1,1.0,0,586,586.0,0.0,0,0,586.0,20.0,0.0,1.951,1.951,0
1651177faafdf667f8c16e945787fcb3,live_multiple_795-175-1,live_multiple,single_turn,1,3611,36,0,3611.0,36.0,0.0,3.146,1,1,0,0,0,1,1.0,0,3611,3611.0,0.0,0,0,3611.0,36.0,0.0,3.146,3.146,0
1656c637ae257b6a380a2f585a4ede3b,live_irrelevance_104-4-0,live_irrelevance,irrelevance,1,569,54,0,569.0,54.0,0.0,3.394,1,1,0,0,0,0,0.0,0,569,569.0,0.0,0,0,569.0,54.0,0.0,3.394,3.394,0
1673cd3598add7ad8caec231e85be46c,live_irrelevance_743-254-3,live_irrelevance,irrelevance,1,905,15,0,905.0,15.0,0.0,2.715,1,1,0,0,0,0,0.0,0,905,905.0,0.0,0,0,905.0,15.0,0.0,2.715,2.715,0
169dbb5b13f28f9eb0925e809c36cf37,irrelevance_144,irrelevance,irrelevance,1,552,39,0,552.0,39.0,0.0,2.521,1,1,0,0,0,0,0.0,0,552,552.0,0.0,0,0,552.0,39.0,0.0,2.521,2.521,0
16d646865abfe48315dab5f0f09f8368,live_simple_90-51-0,live_simple,single_turn,1,720,15,0,720.0,15.0,0.0,1.75,1,1,0,0,0,1,1.0,0,720,720.0,0.0,0,0,720.0,15.0,0.0,1.75,1.75,0
1722df776061eee011841c6ae29278ef,live_irrelevance_77-2-65,live_irrelevance,irrelevance,1,641,35,0,641.0,35.0,0.0,1.7229999999999999,1,1,0,0,0,0,0.0,0,641,641.0,0.0,0,0,641.0,35.0,0.0,1.7229999999999999,1.7229999999999999,0
173f92cab51b1140b22fee11da0cb807,live_multiple_300-130-9,live_multiple,single_turn,1,1470,52,0,1470.0,52.0,0.0,4.713,1,1,0,0,0,1,1.0,0,1470,1470.0,0.0,0,0,1470.0,52.0,0.0,4.713,4.713,0
1756408014393e51ef7691babc98db78,irrelevance_63,irrelevance,irrelevance,1,597,1453,0,597.0,1453.0,0.0,94.478,1,1,0,0,0,0,0.0,0,597,597.0,0.0,0,0,597.0,1453.0,0.0,94.478,94.478,0
17644ee7d47bed46c5f9aa1cf6558a03,live_multiple_258-122-0,live_multiple,single_turn,1,1232,41,0,1232.0,41.0,0.0,5.806,1,1,0,0,0,1,1.0,0,1232,1232.0,0.0,0,0,1232.0,41.0,0.0,5.806,5.806,0
177e7bb3721a1569a876dc05611cbc9c,live_irrelevance_432-107-0,live_irrelevance,irrelevance,1,796,28,0,796.0,28.0,0.0,3.2800000000000002,1,1,0,0,0,0,0.0,0,796,796.0,0.0,0,0,796.0,28.0,0.0,3.2800000000000002,3.2800000000000002,0
17aa8fed07618f8f31f971bb7cfe9d77,irrelevance_49,irrelevance,irrelevance,1,423,1,0,423.0,1.0,0.0,0.931,1,1,0,0,0,0,0.0,0,423,423.0,0.0,0,0,423.0,1.0,0.0,0.931,0.931,0
17af08dd25419a335df2a966ffd008f5,live_multiple_844-178-19,live_multiple,single_turn,0,2076,38,0,2076.0,38.0,0.0,4.009,1,1,0,0,0,1,1.0,0,2076,2076.0,0.0,0,0,2076.0,38.0,0.0,4.009,4.009,0
17c75afd95ed2fd27fe998e7f250e28b,live_simple_229-120-0,live_simple,single_turn,1,495,15,0,495.0,15.0,0.0,1.271,1,1,0,0,0,1,1.0,0,495,495.0,0.0,0,0,495.0,15.0,0.0,1.271,1.271,0
17d7cd285d0140a4715e90941b195cab,live_simple_204-116-12,live_simple,single_turn,0,581,36,0,581.0,36.0,0.0,1.775,1,1,0,0,0,1,1.0,0,581,581.0,0.0,0,0,581.0,36.0,0.0,1.775,1.775,0
17ec40e3b0dc11d6693e3e7965e009bf,live_multiple_577-156-3,live_multiple,single_turn,1,3191,28,0,3191.0,28.0,0.0,3.123,1,1,0,0,0,1,1.0,0,3191,3191.0,0.0,0,0,3191.0,28.0,0.0,3.123,3.123,0
17f81e0153e278b4b439d47ff824af11,live_irrelevance_159-19-1,live_irrelevance,irrelevance,0,503,17,0,503.0,17.0,0.0,2.047,1,1,0,0,0,1,1.0,0,503,503.0,0.0,0,0,503.0,17.0,0.0,2.047,2.047,0
183ec8c1f1f00b8d89d54e8bed3abb61,irrelevance_177,irrelevance,irrelevance,1,598,26,0,598.0,26.0,0.0,2.073,1,1,0,0,0,0,0.0,0,598,598.0,0.0,0,0,598.0,26.0,0.0,2.073,2.073,0
184f3b6f25f11dc9127152bb3e95cd5f,simple_python_80,simple_python,single_turn,1,702,40,0,702.0,40.0,0.0,2.859,1,1,0,0,0,1,1.0,0,702,702.0,0.0,0,0,702.0,40.0,0.0,2.859,2.859,0
185255ddae59c47e655cc45226441e9c,live_irrelevance_607-194-0,live_irrelevance,irrelevance,1,5261,60,0,5261.0,60.0,0.0,7.75,1,1,0,0,0,0,0.0,0,5261,5261.0,0.0,0,0,5261.0,60.0,0.0,7.75,7.75,0
186cbef4b74e1abfea46594c3daf2480,live_multiple_805-175-11,live_multiple,single_turn,1,3610,35,0,3610.0,35.0,0.0,3.123,1,1,0,0,0,1,1.0,0,3610,3610.0,0.0,0,0,3610.0,35.0,0.0,3.123,3.123,0
18899a3fbf65310eca4ed1014802f0d2,simple_python_227,simple_python,single_turn,1,550,30,0,550.0,30.0,0.0,2.3609999999999998,1,1,0,0,0,1,1.0,0,550,550.0,0.0,0,0,550.0,30.0,0.0,2.3609999999999998,2.3609999999999998,0
188c8aae176125512c3a23b0ebc9cb38,simple_python_250,simple_python,single_turn,1,492,26,0,492.0,26.0,0.0,1.9300000000000002,1,1,0,0,0,1,1.0,0,492,492.0,0.0,0,0,492.0,26.0,0.0,1.9300000000000002,1.9300000000000002,0
1890c6cb654f9be6ed5e5f13a89c7110,irrelevance_219,irrelevance,irrelevance,1,733,33,0,733.0,33.0,0.0,2.439,1,1,0,0,0,0,0.0,0,733,733.0,0.0,0,0,733.0,33.0,0.0,2.439,2.439,0
18a5e80cf91c4b12cb562d92d88d545f,irrelevance_185,irrelevance,irrelevance,0,566,29,0,566.0,29.0,0.0,2.187,1,1,0,0,0,1,1.0,0,566,566.0,0.0,0,0,566.0,29.0,0.0,2.187,2.187,0
18a6f4f1cc762660530879f7dc82e547,live_multiple_155-58-9,live_multiple,single_turn,0,5543,42,0,5543.0,42.0,0.0,7.925,1,1,0,0,0,0,0.0,0,5543,5543.0,0.0,0,0,5543.0,42.0,0.0,7.925,7.925,0
18cd531889d6dcd074ed50374d64a336,live_multiple_762-170-0,live_multiple,single_turn,1,1638,57,0,1638.0,57.0,0.0,4.266,1,1,0,0,0,1,1.0,0,1638,1638.0,0.0,0,0,1638.0,57.0,0.0,4.266,4.266,0
18f5e2d01a7f12ddae67bf88723da23c,live_multiple_1024-253-0,live_multiple,single_turn,1,2170,21,0,2170.0,21.0,0.0,4.497,1,1,0,0,0,1,1.0,0,2170,2170.0,0.0,0,0,2170.0,21.0,0.0,4.497,4.497,0
190df6e09011265023f069309ea6a56f,live_irrelevance_833-325-0,live_irrelevance,irrelevance,1,934,1,0,934.0,1.0,0.0,2.104,1,1,0,0,0,0,0.0,0,934,934.0,0.0,0,0,934.0,1.0,0.0,2.104,2.104,0
19483bb1af51e3306a2377925ed94f14,live_irrelevance_875-360-0,live_irrelevance,irrelevance,1,5072,182,0,5072.0,182.0,0.0,17.715,1,1,0,0,0,0,0.0,0,5072,5072.0,0.0,0,0,5072.0,182.0,0.0,17.715,17.715,0
1969da07371ce11a8c41afaba940ebfe,live_irrelevance_273-58-0,live_irrelevance,irrelevance,1,2031,20,0,2031.0,20.0,0.0,4.286,1,1,0,0,0,0,0.0,0,2031,2031.0,0.0,0,0,2031.0,20.0,0.0,4.286,4.286,0
19acab9a97cbb1af89c5673c97797718,live_multiple_713-165-0,live_multiple,single_turn,0,2330,43,0,2330.0,43.0,0.0,3.9370000000000003,1,1,0,0,0,1,1.0,0,2330,2330.0,0.0,0,0,2330.0,43.0,0.0,3.9370000000000003,3.9370000000000003,0
19bb7c57bb97205deba8776269be7d21,live_multiple_137-52-1,live_multiple,single_turn,1,970,23,0,970.0,23.0,0.0,5.041,1,1,0,0,0,1,1.0,0,970,970.0,0.0,0,0,970.0,23.0,0.0,5.041,5.041,0
19cd944871c015e7f888395fbf190cf5,simple_python_264,simple_python,single_turn,0,575,32,0,575.0,32.0,0.0,2.445,1,1,0,0,0,1,1.0,0,575,575.0,0.0,0,0,575.0,32.0,0.0,2.445,2.445,0
19d1de8b0efca3f0fd0e25f123cd6d21,live_simple_148-95-5,live_simple,single_turn,0,621,23,0,621.0,23.0,0.0,1.46,1,1,0,0,0,1,1.0,0,621,621.0,0.0,0,0,621.0,23.0,0.0,1.46,1.46,0
19d28f073fafaf9eb462cc1f2ca501c8,live_multiple_456-145-7,live_multiple,single_turn,1,4262,48,0,4262.0,48.0,0.0,7.774,1,1,0,0,0,1,1.0,0,4262,4262.0,0.0,0,0,4262.0,48.0,0.0,7.774,7.774,0
1a0993bd24e640fb0f363f2f0b9d9dbd,live_irrelevance_516-154-1,live_irrelevance,irrelevance,0,977,40,0,977.0,40.0,0.0,3.208,1,1,0,0,0,1,1.0,0,977,977.0,0.0,0,0,977.0,40.0,0.0,3.208,3.208,0
1a2aa2476833ed281f5c6360b0b7b7fb,simple_java_98,simple_java,single_turn,0,609,31,0,609.0,31.0,0.0,2.651,1,1,0,0,0,1,1.0,0,609,609.0,0.0,0,0,609.0,31.0,0.0,2.651,2.651,0
1a71670c114b6fc80c434cc5df498944,live_simple_250-132-0,live_simple,single_turn,0,717,39,0,717.0,39.0,0.0,3.278,1,1,0,0,0,1,1.0,0,717,717.0,0.0,0,0,717.0,39.0,0.0,3.278,3.278,0
1aa5ee7ce303dc699972dcc0ffc0ead7,multiple_44,multiple,single_turn,1,1172,28,0,1172.0,28.0,0.0,3.731,1,1,0,0,0,1,1.0,0,1172,1172.0,0.0,0,0,1172.0,28.0,0.0,3.731,3.731,0
1aa69b1adf376780459f568b1c95d658,live_irrelevance_429-104-0,live_irrelevance,irrelevance,0,1064,72,0,1064.0,72.0,0.0,5.392,1,1,0,0,0,1,1.0,0,1064,1064.0,0.0,0,0,1064.0,72.0,0.0,5.392,5.392,0
1aeb2573cea8e2ef0a2f3fe7b37a84c2,live_multiple_850-179-4,live_multiple,single_turn,1,1948,65,0,1948.0,65.0,0.0,5.359,1,1,0,0,0,1,1.0,0,1948,1948.0,0.0,0,0,1948.0,65.0,0.0,5.359,5.359,0
1af80b78c992fb6dbb9decde09c919a9,live_simple_37-14-0,live_simple,single_turn,1,491,28,0,491.0,28.0,0.0,1.8900000000000001,1,1,0,0,0,1,1.0,0,491,491.0,0.0,0,0,491.0,28.0,0.0,1.8900000000000001,1.8900000000000001,0
1af86f148c307da367ac7087e0e3e9ac,live_multiple_461-145-12,live_multiple,single_turn,1,4264,46,0,4264.0,46.0,0.0,8.191,1,1,0,0,0,1,1.0,0,4264,4264.0,0.0,0,0,4264.0,46.0,0.0,8.191,8.191,0
1af8c4b00ccdaff4ff088c07facc8b9d,live_multiple_207-91-1,live_multiple,single_turn,0,3275,34,0,3275.0,34.0,0.0,6.74,1,1,0,0,0,1,1.0,0,3275,3275.0,0.0,0,0,3275.0,34.0,0.0,6.74,6.74,0
1af9a52d58bbf9c5fc22163d603a41cb,live_simple_216-117-8,live_simple,single_turn,1,869,35,0,869.0,35.0,0.0,2.076,1,1,0,0,0,1,1.0,0,869,869.0,0.0,0,0,869.0,35.0,0.0,2.076,2.076,0
1b1865d95dddaa7253c872d6b78224c0,live_multiple_428-141-17,live_multiple,single_turn,1,2369,45,0,2369.0,45.0,0.0,5.7940000000000005,1,1,0,0,0,1,1.0,0,2369,2369.0,0.0,0,0,2369.0,45.0,0.0,5.7940000000000005,5.7940000000000005,0
1b2dd0f079ab66e90b0da6cb80f1e4c9,live_multiple_703-164-19,live_multiple,single_turn,1,1923,37,0,1923.0,37.0,0.0,3.811,1,1,0,0,0,1,1.0,0,1923,1923.0,0.0,0,0,1923.0,37.0,0.0,3.811,3.811,0
1b2eeeef74182dfbde1221097d6a1416,live_irrelevance_778-287-0,live_irrelevance,irrelevance,1,2752,39,0,2752.0,39.0,0.0,7.025,1,1,0,0,0,0,0.0,0,2752,2752.0,0.0,0,0,2752.0,39.0,0.0,7.025,7.025,0
1b336165ca198e3dcadb90578a351758,live_irrelevance_845-335-0,live_irrelevance,irrelevance,1,864,36,0,864.0,36.0,0.0,4.412,1,1,0,0,0,0,0.0,0,864,864.0,0.0,0,0,864.0,36.0,0.0,4.412,4.412,0
1b5ee3c2a45ff5a9cf6fb084aaa25816,live_irrelevance_301-75-0,live_irrelevance,irrelevance,1,726,1,0,726.0,1.0,0.0,2.808,1,1,0,0,0,0,0.0,0,726,726.0,0.0,0,0,726.0,1.0,0.0,2.808,2.808,0
1b7ef4f40d0012ab6019c7f22e7014f2,multiple_120,multiple,single_turn,1,1924,21,0,1924.0,21.0,0.0,3.998,1,1,0,0,0,1,1.0,0,1924,1924.0,0.0,0,0,1924.0,21.0,0.0,3.998,3.998,0
1b8331ddcb89f460224098c4649b6ae3,irrelevance_200,irrelevance,irrelevance,1,533,11,0,533.0,11.0,0.0,1.468,1,1,0,0,0,0,0.0,0,533,533.0,0.0,0,0,533.0,11.0,0.0,1.468,1.468,0
1b89305b17fb2119490bc80945fb5cc8,simple_python_330,simple_python,single_turn,1,630,38,0,630.0,38.0,0.0,2.585,1,1,0,0,0,1,1.0,0,630,630.0,0.0,0,0,630.0,38.0,0.0,2.585,2.585,0
1b967a1df066999d73fbaab56b70ed4f,live_multiple_1006-235-0,live_multiple,single_turn,1,1196,36,0,1196.0,36.0,0.0,5.866,1,1,0,0,0,1,1.0,0,1196,1196.0,0.0,0,0,1196.0,36.0,0.0,5.866,5.866,0
1b9eda5a6a8f3013f48b6b9ab0cb9b02,live_irrelevance_715-237-2,live_irrelevance,irrelevance,1,2792,136,0,2792.0,136.0,0.0,13.663,1,1,0,0,0,0,0.0,0,2792,2792.0,0.0,0,0,2792.0,136.0,0.0,13.663,13.663,0
1ba734855893c0de8774a4c3b9b0d602,live_irrelevance_457-124-0,live_irrelevance,irrelevance,0,821,27,0,821.0,27.0,0.0,3.05,1,1,0,0,0,1,1.0,0,821,821.0,0.0,0,0,821.0,27.0,0.0,3.05,3.05,0
1ba9352f5a73f70153ea7fdac5d2c532,simple_java_25,simple_java,single_turn,0,591,28,0,591.0,28.0,0.0,2.8890000000000002,1,1,0,0,0,1,1.0,0,591,591.0,0.0,0,0,591.0,28.0,0.0,2.8890000000000002,2.8890000000000002,0
1bc1dbff0a55cd1cf21d5e572a6442d2,live_irrelevance_137-13-3,live_irrelevance,irrelevance,0,3354,49,0,3354.0,49.0,0.0,3.387,1,1,0,0,0,2,2.0,1,3354,3354.0,0.0,0,0,3354.0,49.0,0.0,3.387,3.387,0
1bcf25551a490e98afa0d7ce5964e67f,multi_turn_base_78,multi_turn_base,multi_turn,1,77538,65,0,15507.6,13.0,0.0,181.25900000000001,5,2,0,0,0,3,1.5,0,313,313.0,78.25,0,0,38769.0,32.5,0.0,90.62950000000001,36.2518,0
1bde1755c7dd3974a5cce3619f3c7283,live_irrelevance_198-32-11,live_irrelevance,irrelevance,1,676,30,0,676.0,30.0,0.0,2.259,1,1,0,0,0,0,0.0,0,676,676.0,0.0,0,0,676.0,30.0,0.0,2.259,2.259,0
1be09d5fbfaea1966c9edf76e0638ad4,live_irrelevance_3-0-3,live_irrelevance,irrelevance,1,2072,65,0,2072.0,65.0,0.0,2.976,1,1,0,0,0,0,0.0,0,2072,2072.0,0.0,0,0,2072.0,65.0,0.0,2.976,2.976,0
1be5357e5589d921615bfe7440d4c384,irrelevance_184,irrelevance,irrelevance,1,623,28,0,623.0,28.0,0.0,2.318,1,1,0,0,0,0,0.0,0,623,623.0,0.0,0,0,623.0,28.0,0.0,2.318,2.318,0
1be9cbb9cfb5e92f4c80c69220ff9a17,live_simple_207-116-15,live_simple,single_turn,1,578,34,0,578.0,34.0,0.0,1.7690000000000001,1,1,0,0,0,1,1.0,0,578,578.0,0.0,0,0,578.0,34.0,0.0,1.7690000000000001,1.7690000000000001,0
1bfbb8ec3f49abef9955e30a2a3f630f,live_irrelevance_558-171-0,live_irrelevance,irrelevance,0,1126,16,0,1126.0,16.0,0.0,1.994,1,1,0,0,0,1,1.0,0,1126,1126.0,0.0,0,0,1126.0,16.0,0.0,1.994,1.994,0
1c03bf65a40ca6411edf9a2f45f15253,live_irrelevance_380-81-41,live_irrelevance,irrelevance,1,1950,21,0,1950.0,21.0,0.0,1.421,1,1,0,0,0,0,0.0,0,1950,1950.0,0.0,0,0,1950.0,21.0,0.0,1.421,1.421,0
1c2416fe431cd4217e4780a55e7ed126,simple_python_398,simple_python,single_turn,1,576,29,0,576.0,29.0,0.0,4.522,1,1,0,0,0,1,1.0,0,576,576.0,0.0,0,0,576.0,29.0,0.0,4.522,4.522,0
1c5596c5d8a4f703fbc154e8b9c78c24,live_simple_63-29-3,live_simple,single_turn,1,549,25,0,549.0,25.0,0.0,2.056,1,1,0,0,0,1,1.0,0,549,549.0,0.0,0,0,549.0,25.0,0.0,2.056,2.056,0
1c5cda4b94116e5fa4c56ce0aed2650c,simple_python_329,simple_python,single_turn,1,621,22,0,621.0,22.0,0.0,1.831,1,1,0,0,0,1,1.0,0,621,621.0,0.0,0,0,621.0,22.0,0.0,1.831,1.831,0
1c61312bf1a5791775582f8a229aa005,live_simple_54-25-0,live_simple,single_turn,1,521,20,0,521.0,20.0,0.0,1.55,1,1,0,0,0,1,1.0,0,521,521.0,0.0,0,0,521.0,20.0,0.0,1.55,1.55,0
1c7c396ad61fc88c8122db678d116cdf,live_irrelevance_489-142-0,live_irrelevance,irrelevance,0,3266,19,0,3266.0,19.0,0.0,2.564,1,1,0,0,0,1,1.0,0,3266,3266.0,0.0,0,0,3266.0,19.0,0.0,2.564,2.564,0
1c97682c169a128b870d04e78072771a,live_irrelevance_278-60-3,live_irrelevance,irrelevance,1,653,62,0,653.0,62.0,0.0,5.467,1,1,0,0,0,0,0.0,0,653,653.0,0.0,0,0,653.0,62.0,0.0,5.467,5.467,0
1ca26f45b2b60f69b14e80bb0004bf5c,live_simple_115-71-0,live_simple,single_turn,1,524,22,0,524.0,22.0,0.0,2.454,1,1,0,0,0,1,1.0,0,524,524.0,0.0,0,0,524.0,22.0,0.0,2.454,2.454,0
1cb089122be3d07a1482ce8687242cd7,simple_python_148,simple_python,single_turn,0,689,38,0,689.0,38.0,0.0,2.455,1,1,0,0,0,1,1.0,0,689,689.0,0.0,0,0,689.0,38.0,0.0,2.455,2.455,0
1cb4567825fa07e9bae21e60dc35f9a7,live_simple_230-121-0,live_simple,single_turn,1,720,37,0,720.0,37.0,0.0,2.926,1,1,0,0,0,1,1.0,0,720,720.0,0.0,0,0,720.0,37.0,0.0,2.926,2.926,0
1cbe9929031e20a8a77f961e213bbf07,multiple_29,multiple,single_turn,0,767,29,0,767.0,29.0,0.0,3.815,1,1,0,0,0,1,1.0,0,767,767.0,0.0,0,0,767.0,29.0,0.0,3.815,3.815,0
1cc0185bb0d8610d87c263410fe82086,live_multiple_416-141-5,live_multiple,single_turn,1,2364,41,0,2364.0,41.0,0.0,5.608,1,1,0,0,0,1,1.0,0,2364,2364.0,0.0,0,0,2364.0,41.0,0.0,5.608,5.608,0
1cd59ed7bdc56f80a7a940a065765f31,irrelevance_145,irrelevance,irrelevance,1,569,46,0,569.0,46.0,0.0,2.947,1,1,0,0,0,0,0.0,0,569,569.0,0.0,0,0,569.0,46.0,0.0,2.947,2.947,0
1ce3264ad1f414f3d762758dc94115b5,live_irrelevance_286-68-0,live_irrelevance,irrelevance,0,4648,108,0,4648.0,108.0,0.0,6.67,1,1,0,0,0,2,2.0,0,4648,4648.0,0.0,0,0,4648.0,108.0,0.0,6.67,6.67,0
1cf0275659c4e4b3a40ece0f4e093575,live_irrelevance_270-57-5,live_irrelevance,irrelevance,1,2901,9,0,2901.0,9.0,0.0,3.137,1,1,0,0,0,0,0.0,0,2901,2901.0,0.0,0,0,2901.0,9.0,0.0,3.137,3.137,0
1cf6d46d491797adc5a13af0078cca89,live_multiple_499-148-9,live_multiple,single_turn,1,2212,44,0,2212.0,44.0,0.0,7.482,1,1,0,0,0,1,1.0,0,2212,2212.0,0.0,0,0,2212.0,44.0,0.0,7.482,7.482,0
1d02f976156727e1480ab321f3d70fc2,live_irrelevance_42-2-30,live_irrelevance,irrelevance,1,636,33,0,636.0,33.0,0.0,1.48,1,1,0,0,0,0,0.0,0,636,636.0,0.0,0,0,636.0,33.0,0.0,1.48,1.48,0
1d118e0bf596cc7ce3b78d63ac41076a,live_multiple_397-139-1,live_multiple,single_turn,1,1855,45,0,1855.0,45.0,0.0,5.084,1,1,0,0,0,1,1.0,0,1855,1855.0,0.0,0,0,1855.0,45.0,0.0,5.084,5.084,0
1d3d7e5e3ba0980b4bab8c956f41cef5,live_irrelevance_762-272-1,live_irrelevance,irrelevance,1,4323,55,0,4323.0,55.0,0.0,8.444,1,1,0,0,0,0,0.0,0,4323,4323.0,0.0,0,0,4323.0,55.0,0.0,8.444,8.444,0
1d40c0862490cb8e0fec9b03c019610e,live_multiple_1010-239-0,live_multiple,single_turn,0,1427,28,0,1427.0,28.0,0.0,5.169,1,1,0,0,0,1,1.0,0,1427,1427.0,0.0,0,0,1427.0,28.0,0.0,5.169,5.169,0
1d538cffa6e5843b7a00945dfebd4977,live_multiple_790-174-4,live_multiple,single_turn,1,1412,45,0,1412.0,45.0,0.0,3.859,1,1,0,0,0,1,1.0,0,1412,1412.0,0.0,0,0,1412.0,45.0,0.0,3.859,3.859,0
1d554a16bbded2be570057134f29d256,live_multiple_563-155-3,live_multiple,single_turn,1,4006,43,0,4006.0,43.0,0.0,4.744,1,1,0,0,0,1,1.0,0,4006,4006.0,0.0,0,0,4006.0,43.0,0.0,4.744,4.744,0
1d6f099920c2d39c6295ec32861e3df4,irrelevance_102,irrelevance,irrelevance,1,643,18,0,643.0,18.0,0.0,2.191,1,1,0,0,0,0,0.0,0,643,643.0,0.0,0,0,643.0,18.0,0.0,2.191,2.191,0
1d7b2eea071e995b53a770b352da21d4,live_relevance_9-9-0,live_relevance,irrelevance,1,2353,40,0,2353.0,40.0,0.0,4.895,1,1,0,0,0,1,1.0,0,2353,2353.0,0.0,0,0,2353.0,40.0,0.0,4.895,4.895,0
1d82273b89cd24bb1bd9e7be304095e2,simple_java_37,simple_java,single_turn,1,600,25,0,600.0,25.0,0.0,2.719,1,1,0,0,0,1,1.0,0,600,600.0,0.0,0,0,600.0,25.0,0.0,2.719,2.719,0
1dac3c43775603ffdcd095e9cc28858a,live_irrelevance_509-150-0,live_irrelevance,irrelevance,0,794,55,0,794.0,55.0,0.0,3.7880000000000003,1,1,0,0,0,1,1.0,0,794,794.0,0.0,0,0,794.0,55.0,0.0,3.7880000000000003,3.7880000000000003,0
1db1a6b3993ba75e67cb978f472af306,simple_java_19,simple_java,single_turn,1,626,24,0,626.0,24.0,0.0,2.765,1,1,0,0,0,1,1.0,0,626,626.0,0.0,0,0,626.0,24.0,0.0,2.765,2.765,0
1db36c02847a4487b148d42d2ca79a08,live_irrelevance_155-17-2,live_irrelevance,irrelevance,0,940,33,0,940.0,33.0,0.0,2.6630000000000003,1,1,0,0,0,1,1.0,0,940,940.0,0.0,0,0,940.0,33.0,0.0,2.6630000000000003,2.6630000000000003,0
1dc1344f37d5d6a62a3c00cf5d1705b0,simple_java_5,simple_java,single_turn,0,644,25,0,644.0,25.0,0.0,4.014,1,1,0,0,0,1,1.0,0,644,644.0,0.0,0,0,644.0,25.0,0.0,4.014,4.014,0
1dd0a48ef921728e8d2075af3aa80abf,live_simple_126-82-0,live_simple,single_turn,0,943,53,0,943.0,53.0,0.0,2.948,1,1,0,0,0,1,1.0,0,943,943.0,0.0,0,0,943.0,53.0,0.0,2.948,2.948,0
1df2cda929bfdd1d3288c8b04df8580a,simple_python_102,simple_python,single_turn,1,545,29,0,545.0,29.0,0.0,2.3609999999999998,1,1,0,0,0,1,1.0,0,545,545.0,0.0,0,0,545.0,29.0,0.0,2.3609999999999998,2.3609999999999998,0
1e09826f390cd8556724c1fa77ff812f,simple_python_35,simple_python,single_turn,0,620,29,0,620.0,29.0,0.0,2.567,1,1,0,0,0,1,1.0,0,620,620.0,0.0,0,0,620.0,29.0,0.0,2.567,2.567,0
1e17d5e3931a083d6d99e3320a241b60,live_multiple_420-141-9,live_multiple,single_turn,1,2379,67,0,2379.0,67.0,0.0,7.976,1,1,0,0,0,1,1.0,0,2379,2379.0,0.0,0,0,2379.0,67.0,0.0,7.976,7.976,0
1e6f0ff866fe2da5eb42c3157d2dac6f,live_multiple_755-169-10,live_multiple,single_turn,0,3427,21,0,3427.0,21.0,0.0,2.109,1,1,0,0,0,0,0.0,0,3427,3427.0,0.0,0,0,3427.0,21.0,0.0,2.109,2.109,0
1e7311b502b0194f1fcf38d6baf93931,live_irrelevance_634-201-2,live_irrelevance,irrelevance,1,3885,25,0,3885.0,25.0,0.0,5.713,1,1,0,0,0,0,0.0,0,3885,3885.0,0.0,0,0,3885.0,25.0,0.0,5.713,5.713,0
1e84d62d9f984c1c985962a390143596,live_irrelevance_422-100-0,live_irrelevance,irrelevance,0,1182,55,0,1182.0,55.0,0.0,4.245,1,1,0,0,0,1,1.0,0,1182,1182.0,0.0,0,0,1182.0,55.0,0.0,4.245,4.245,0
1e9b1b6289743571358507458aaa2023,simple_python_341,simple_python,single_turn,0,575,30,0,575.0,30.0,0.0,2.434,1,1,0,0,0,1,1.0,0,575,575.0,0.0,0,0,575.0,30.0,0.0,2.434,2.434,0
1ecf48ceb17182e12e5fd00b990ee7fa,simple_python_235,simple_python,single_turn,1,490,22,0,490.0,22.0,0.0,1.963,1,1,0,0,0,1,1.0,0,490,490.0,0.0,0,0,490.0,22.0,0.0,1.963,1.963,0
1ed2168d04454c89c1aee3b861c41b68,irrelevance_203,irrelevance,irrelevance,1,487,32,0,487.0,32.0,0.0,2.669,1,1,0,0,0,0,0.0,0,487,487.0,0.0,0,0,487.0,32.0,0.0,2.669,2.669,0
1ee2bc66d9a1f9f90114f708f2ecc088,live_multiple_395-138-3,live_multiple,single_turn,1,1075,30,0,1075.0,30.0,0.0,4.055,1,1,0,0,0,1,1.0,0,1075,1075.0,0.0,0,0,1075.0,30.0,0.0,4.055,4.055,0
1ef0d249fa238adb8dffdefe85ab6e4b,irrelevance_88,irrelevance,irrelevance,1,625,18,0,625.0,18.0,0.0,2.542,1,1,0,0,0,0,0.0,0,625,625.0,0.0,0,0,625.0,18.0,0.0,2.542,2.542,0
1f01b2cc7aecba68190647abc48024e6,simple_python_16,simple_python,single_turn,0,592,24,0,592.0,24.0,0.0,2.212,1,1,0,0,0,1,1.0,0,592,592.0,0.0,0,0,592.0,24.0,0.0,2.212,2.212,0
