trace_id,test_id,category,success,total_input_tokens,total_output_tokens,total_thinking_tokens,avg_input_tokens_per_step,avg_output_tokens_per_step,avg_thinking_tokens_per_step,total_llm_latency_sec,step_count,turn_count,error,runtime_error_count,tool_error_count,tool_call_count,avg_tool_calls_per_turn,redundant_tool_calls,context_growth_total,avg_context_growth_per_turn,avg_context_growth_per_step,self_corrected_runtime,self_corrected_tool,avg_input_tokens_per_turn,avg_output_tokens_per_turn,avg_thinking_tokens_per_turn,avg_llm_latency_per_turn_sec,avg_llm_latency_per_step_sec,total_cost,meta_category,run_id
86321704ce9953f3dffa89a45034a3ef,multi_turn_long_context_184,multi_turn_long_context,0,79402,1390,3968,6616.833333333333,115.83333333333331,330.6666666666667,133.597,12,6,0,0,0,6,1.0,5,2384,476.8,216.72727272727272,0,0,13233.666666666666,231.66666666666663,661.3333333333334,22.266166666666667,11.133083333333332,0.0305665,multi_turn,1
8634d142bd25b2b907a1e1c827cda1d1,live_irrelevance_502-147-0,live_irrelevance,1,2304,204,960,1152.0,102.0,480.0,20.468,2,1,0,0,0,1,1.0,0,270,270.0,270.0,0,0,2304.0,204.0,960.0,20.468,10.234,0.002904,irrelevance,1
86420f63307d543054d76ec119d41517,multi_turn_base_29,multi_turn_base,0,21015,265,1600,3502.5,44.16666666666666,266.6666666666667,59.845,6,3,0,0,0,3,1.0,2,370,185.0,74.0,0,0,7005.0,88.33333333333333,533.3333333333334,19.94833333333333,9.974166666666669,0.0089837499999999,multi_turn,1
866ba4cf9ab0407e78532a70bcdf775a,live_irrelevance_66-2-54,live_irrelevance,1,2234,188,768,1117.0,94.0,384.0,18.079,2,1,0,0,0,1,1.0,0,256,256.0,256.0,0,0,2234.0,188.0,768.0,18.079,9.0395,0.0024705,irrelevance,1
868df1f20e02520182ececb8161be851,live_multiple_550-152-12,live_multiple,1,1427,74,704,1427.0,74.0,704.0,17.427,1,1,0,0,0,1,1.0,0,1427,1427.0,0.0,0,0,1427.0,74.0,704.0,17.427,17.427,0.0019127499999999,single_turn,1
86ab201dc2ae6e4b6deb73f98b68ebe9,simple_python_0,simple_python,1,947,55,512,947.0,55.0,512.0,11.089,1,1,0,0,0,1,1.0,0,947,947.0,0.0,0,0,947.0,55.0,512.0,11.089,11.089,0.00137075,single_turn,1
86ce635a694b6dc09e425890e3cab760,irrelevance_142,irrelevance,1,913,12,640,913.0,12.0,640.0,12.774,1,1,0,0,0,0,0.0,0,913,913.0,0.0,0,0,913.0,12.0,640.0,12.774,12.774,0.0015322499999999,irrelevance,1
86d75f4661acfa8809e2e1f0d30046f8,live_multiple_500-148-10,live_multiple,0,1464,62,384,1464.0,62.0,384.0,8.801,1,1,0,0,0,1,1.0,0,1464,1464.0,0.0,0,0,1464.0,62.0,384.0,8.801,8.801,0.001258,single_turn,1
86d76d9b548b0b9e751f6188e7b551ca,multi_turn_long_context_145,multi_turn_long_context,1,237812,1685,4992,19817.666666666668,140.41666666666666,416.0,131.749,12,5,0,0,0,7,1.4,6,18621,4655.25,1692.8181818181818,0,0,47562.4,337.0,998.4,26.3498,10.979083333333334,0.072807,multi_turn,1
86de97b89be3d56732b47c41a86010c0,live_multiple_393-138-1,live_multiple,1,1119,55,704,1119.0,55.0,704.0,17.153,1,1,0,0,0,1,1.0,0,1119,1119.0,0.0,0,0,1119.0,55.0,704.0,17.153,17.153,0.00179775,single_turn,1
86f41dad9425bc185da8d40815001c15,irrelevance_77,irrelevance,1,3406,1396,1280,1703.0,698.0,640.0,51.746,2,1,0,0,0,1,1.0,0,1444,1444.0,1444.0,0,0,3406.0,1396.0,1280.0,51.746,25.873,0.0062034999999999,irrelevance,1
86f8fa91692649bbab50286b6b7e8c13,live_multiple_617-159-10,live_multiple,0,1536,58,1600,1536.0,58.0,1600.0,32.463,1,1,0,0,0,1,1.0,0,1536,1536.0,0.0,0,0,1536.0,58.0,1600.0,32.463,32.463,0.0036999999999999,single_turn,1
872be568d23f86b1ab84ed42a2217a5a,live_irrelevance_166-21-2,live_irrelevance,0,1257,97,1280,1257.0,97.0,1280.0,33.701,1,1,0,0,0,1,1.0,0,1257,1257.0,0.0,0,0,1257.0,97.0,1280.0,33.701,33.701,0.00306825,irrelevance,1
873fbc3a88d926275df555e165c126dc,irrelevance_71,irrelevance,1,2081,97,1216,1040.5,48.5,608.0,28.054,2,1,0,0,0,1,1.0,0,173,173.0,173.0,0,0,2081.0,97.0,1216.0,28.054,14.027,0.0031462499999999,irrelevance,1
874fcc234b4b8b59db6479c3f4ad76f8,simple_python_103,simple_python,0,1000,57,768,1000.0,57.0,768.0,17.869,1,1,0,0,0,1,1.0,0,1000,1000.0,0.0,0,0,1000.0,57.0,768.0,17.869,17.869,0.0019,single_turn,1
8785ad621bd8a3c27397a676fb9038fa,simple_python_123,simple_python,1,1029,93,384,1029.0,93.0,384.0,10.627,1,1,0,0,0,1,1.0,0,1029,1029.0,0.0,0,0,1029.0,93.0,384.0,10.627,10.627,0.00121125,single_turn,1
87a61811976eef7002bb5cc962dd077e,live_multiple_629-160-9,live_multiple,1,1140,60,1344,1140.0,60.0,1344.0,28.103,1,1,0,0,0,1,1.0,0,1140,1140.0,0.0,0,0,1140.0,60.0,1344.0,28.103,28.103,0.003093,single_turn,1
87af4c5d9f7ea4994215d4ad6d5c8fde,live_multiple_554-154-0,live_multiple,0,1598,84,1280,1598.0,84.0,1280.0,35.568,1,1,0,0,0,1,1.0,0,1598,1598.0,0.0,0,0,1598.0,84.0,1280.0,35.568,35.568,0.0031275,single_turn,1
87be0607e1f3c0b87d77bf17f37de842,live_irrelevance_2-0-2,live_irrelevance,1,7948,3373,3840,2649.333333333333,1124.3333333333333,1280.0,120.406,3,1,0,0,0,2,2.0,1,2546,2546.0,1273.0,0,0,7948.0,3373.0,3840.0,120.406,40.135333333333335,0.0164129999999999,irrelevance,1
87c8bc7460b5f4c8aaa63d37d0399bec,irrelevance_178,irrelevance,1,952,116,960,952.0,116.0,960.0,20.342,1,1,0,0,0,0,0.0,0,952,952.0,0.0,0,0,952.0,116.0,960.0,20.342,20.342,0.0023899999999999,irrelevance,1
87d2d5ec2b99a3a8571aad12803986b7,multi_turn_base_118,multi_turn_base,1,48006,2809,4288,4000.5,234.08333333333331,357.3333333333333,144.867,12,5,0,0,1,7,1.4,6,1518,379.5,138.0,0,1,9601.2,561.8,857.6,28.9734,12.07225,0.0261954999999999,multi_turn,1
87e5eeb3ebd84959fdfbc96df70fd718,live_irrelevance_534-166-0,live_irrelevance,1,2548,121,1344,1274.0,60.5,672.0,93.544,2,1,0,0,0,1,1.0,0,186,186.0,186.0,0,0,2548.0,121.0,1344.0,93.544,46.772,0.003567,irrelevance,1
87f681699e1bb52d32f82ef128541df0,simple_java_10,simple_java,1,972,60,512,972.0,60.0,512.0,9.782,1,1,0,0,0,1,1.0,0,972,972.0,0.0,0,0,972.0,60.0,512.0,9.782,9.782,0.0013869999999999,single_turn,1
87f6d6a8559e15240dbb4de61bd94b1c,multi_turn_base_175,multi_turn_base,0,23359,308,2304,5839.75,77.0,576.0,50.38,4,2,0,0,0,2,1.0,1,556,556.0,185.33333333333331,0,0,11679.5,154.0,1152.0,25.19,12.595,0.0110637499999999,multi_turn,1
87f717270c01e50e75f390226d4c0046,live_irrelevance_77-2-65,live_irrelevance,1,3709,1055,1536,1236.3333333333333,351.6666666666667,512.0,34.995999999999995,3,1,0,0,0,2,2.0,1,469,469.0,234.5,0,0,3709.0,1055.0,1536.0,34.995999999999995,11.665333333333333,0.00610925,irrelevance,1
87fdf62c48ae42acae455d93e68388c7,multi_turn_miss_param_96,multi_turn_miss_param,0,43461,3823,6272,4829.0,424.77777777777777,696.8888888888889,143.33999999999995,9,3,0,0,1,6,2.0,5,1518,759.0,189.75,0,0,14487.0,1274.3333333333333,2090.6666666666665,47.78,15.926666666666664,0.03105525,multi_turn,1
87ffa8091a9f156bfb149b91d7b5bf6f,live_multiple_214-91-8,live_multiple,1,1782,57,768,1782.0,57.0,768.0,10.735,1,1,0,0,0,1,1.0,0,1782,1782.0,0.0,0,0,1782.0,57.0,768.0,10.735,10.735,0.0020955,single_turn,1
8805e60fd0624ec5c2d8eba54c8a5521,live_irrelevance_181-31-0,live_irrelevance,0,3046,122,1216,1523.0,61.0,608.0,61.959,2,1,0,0,0,2,2.0,1,180,180.0,180.0,0,0,3046.0,122.0,1216.0,61.959,30.9795,0.0034374999999999,irrelevance,1
880f9ccab14f6a0cf74d9244d6af1422,multi_turn_long_context_10,multi_turn_long_context,0,93902,1517,12288,4942.210526315789,79.84210526315789,646.7368421052631,196.576,19,5,0,0,7,14,2.8,13,3055,763.75,169.72222222222223,0,0,18780.4,303.4,2457.6,39.3152,10.346105263157895,0.0510855,multi_turn,1
885330d1c40b0cc7efc3253be3984fa3,multi_turn_miss_param_159,multi_turn_miss_param,0,66661,954,10240,4444.066666666667,63.6,682.6666666666666,168.017,15,4,0,0,0,11,2.75,10,1311,437.0,93.64285714285714,0,0,16665.25,238.5,2560.0,42.00425,11.201133333333331,0.03905325,multi_turn,1
8858215de195a4982a33455c360b0308,live_multiple_161-63-0,live_multiple,0,1444,61,320,1444.0,61.0,320.0,6.495,1,1,0,0,0,1,1.0,0,1444,1444.0,0.0,0,0,1444.0,61.0,320.0,6.495,6.495,0.0011229999999999,single_turn,1
887902af22f8825f03d33c48e71bf3f9,live_irrelevance_239-43-1,live_irrelevance,0,1309,52,704,1309.0,52.0,704.0,17.835,1,1,0,0,0,1,1.0,0,1309,1309.0,0.0,0,0,1309.0,52.0,704.0,17.835,17.835,0.0018392499999999,irrelevance,1
88b254b9337cfa8f195486ef00f57477,live_simple_189-114-0,live_simple,1,1048,62,960,1048.0,62.0,960.0,19.18,1,1,0,0,0,1,1.0,0,1048,1048.0,0.0,0,0,1048.0,62.0,960.0,19.18,19.18,0.002306,single_turn,1
88c511b571e5633986dd087415bfe299,live_multiple_940-194-2,live_multiple,0,1482,61,448,1482.0,61.0,448.0,12.783,1,1,0,0,0,1,1.0,0,1482,1482.0,0.0,0,0,1482.0,61.0,448.0,12.783,12.783,0.0013885,single_turn,1
88c6d3f2b9660c55df282907b356ea1f,simple_python_83,simple_python,1,970,70,576,970.0,70.0,576.0,16.696,1,1,0,0,0,1,1.0,0,970,970.0,0.0,0,0,970.0,70.0,576.0,16.696,16.696,0.0015344999999999,single_turn,1
88c7f3aa7540cdc08099a878aecf05b2,multiple_84,multiple,1,1064,65,320,1064.0,65.0,320.0,9.436,1,1,0,0,0,1,1.0,0,1064,1064.0,0.0,0,0,1064.0,65.0,320.0,9.436,9.436,0.0010359999999999,single_turn,1
88fcacddf966ed4000431f9353bdc56a,multi_turn_miss_func_196,multi_turn_miss_func,0,63649,539,4800,5304.083333333333,44.91666666666666,400.0,83.15700000000001,12,6,0,0,0,6,1.0,5,1185,237.0,107.72727272727272,0,0,10608.166666666666,89.83333333333333,800.0,13.859500000000002,6.929750000000001,0.02659025,multi_turn,1
88fd69e802f8ff6c3a89414b4c40466a,live_multiple_609-159-2,live_multiple,1,1540,61,448,1540.0,61.0,448.0,28.859,1,1,0,0,0,1,1.0,0,1540,1540.0,0.0,0,0,1540.0,61.0,448.0,28.859,28.859,0.001403,single_turn,1
890f4591ce90db8554f09eb943abcf8b,live_multiple_174-72-0,live_multiple,1,1563,64,256,1563.0,64.0,256.0,7.147,1,1,0,0,0,1,1.0,0,1563,1563.0,0.0,0,0,1563.0,64.0,256.0,7.147,7.147,0.00103075,single_turn,1
892e332d25d05845dfe9382eb1dbfc7d,simple_java_1,simple_java,0,1023,65,576,1023.0,65.0,576.0,15.996,1,1,0,0,0,1,1.0,0,1023,1023.0,0.0,0,0,1023.0,65.0,576.0,15.996,15.996,0.00153775,single_turn,1
89610331cc926acf6e493f65a7a453a4,multi_turn_long_context_94,multi_turn_long_context,1,48306,309,5760,5367.333333333333,34.333333333333336,640.0,99.09900000000002,9,3,0,0,1,6,2.0,5,2328,1164.0,291.0,0,1,16102.0,103.0,1920.0,33.03300000000001,11.011000000000005,0.0242145,multi_turn,1
89641a65cda15a4c93664c8d5796f0fd,live_irrelevance_410-91-1,live_irrelevance,1,942,37,640,942.0,37.0,640.0,11.995,1,1,0,0,0,0,0.0,0,942,942.0,0.0,0,0,942.0,37.0,640.0,11.995,11.995,0.0015895,irrelevance,1
8973da08778ea360a21bb2212376132a,live_irrelevance_585-182-5,live_irrelevance,0,1544,90,1024,1544.0,90.0,1024.0,74.092,1,1,0,0,0,1,1.0,0,1544,1544.0,0.0,0,0,1544.0,90.0,1024.0,74.092,74.092,0.002614,irrelevance,1
8973e6eeaa0b9b6920392febfcc97bb2,live_multiple_85-38-2,live_multiple,1,1593,65,960,1593.0,65.0,960.0,21.171,1,1,0,0,0,1,1.0,0,1593,1593.0,0.0,0,0,1593.0,65.0,960.0,21.171,21.171,0.00244825,single_turn,1
897a5c22c06371e34d2dac40bdfc6af7,simple_python_292,simple_python,1,953,58,576,953.0,58.0,576.0,31.401,1,1,0,0,0,1,1.0,0,953,953.0,0.0,0,0,953.0,58.0,576.0,31.401,31.401,0.00150625,single_turn,1
8996bedf8e5f71487e9e1acd9c217c62,live_irrelevance_521-158-0,live_irrelevance,0,1044,75,768,1044.0,75.0,768.0,17.891,1,1,0,0,0,1,1.0,0,1044,1044.0,0.0,0,0,1044.0,75.0,768.0,17.891,17.891,0.001947,irrelevance,1
899a67ea14d70a38679fa69c3b8bc546,live_simple_126-82-0,live_simple,1,1066,72,1280,1066.0,72.0,1280.0,26.363,1,1,0,0,0,1,1.0,0,1066,1066.0,0.0,0,0,1066.0,72.0,1280.0,26.363,26.363,0.0029704999999999,single_turn,1
89b1257c8ce028e3f72b1d332801e2aa,simple_python_97,simple_python,1,899,40,448,899.0,40.0,448.0,12.228,1,1,0,0,0,1,1.0,0,899,899.0,0.0,0,0,899.0,40.0,448.0,12.228,12.228,0.00120075,single_turn,1
89b2d189b97db9e5c93a458043a2aa38,live_irrelevance_656-208-0,live_irrelevance,1,3505,422,1664,1752.5,211.0,832.0,47.829,2,1,0,0,0,1,1.0,0,483,483.0,483.0,0,0,3505.0,422.0,1664.0,47.829,23.9145,0.00504825,irrelevance,1
89dab31016368a2914f4dbe4aac224f1,irrelevance_92,irrelevance,1,960,368,1280,960.0,368.0,1280.0,32.604,1,1,0,0,0,0,0.0,0,960,960.0,0.0,0,0,960.0,368.0,1280.0,32.604,32.604,0.0035359999999999,irrelevance,1
89e1f1c3f924a287546ac27a75c5f610,simple_python_270,simple_python,1,935,49,1024,935.0,49.0,1024.0,35.127,1,1,0,0,0,1,1.0,0,935,935.0,0.0,0,0,935.0,49.0,1024.0,35.127,35.127,0.00237975,single_turn,1
8a02c9b02e79b7de1a6ff4fc91a01d96,multi_turn_miss_func_54,multi_turn_miss_func,0,82302,1332,7744,6858.5,111.0,645.3333333333334,158.488,12,4,0,0,2,8,2.0,7,2140,713.3333333333334,194.54545454545453,0,0,20575.5,333.0,1936.0,39.622,13.207333333333333,0.0387275,multi_turn,1
8a0c757378e990ca1f2bf78807841039,multi_turn_miss_func_44,multi_turn_miss_func,0,66703,778,5696,5558.583333333333,64.83333333333333,474.6666666666667,128.23100000000002,12,4,0,0,2,8,2.0,7,1631,543.6666666666666,148.27272727272728,0,0,16675.75,194.5,1424.0,32.057750000000006,10.68591666666667,0.0296237499999999,multi_turn,1
8a0f205b503f0c79b8f7017b73dd490c,irrelevance_146,irrelevance,1,2306,328,1088,1153.0,164.0,544.0,18.282,2,1,0,0,0,1,1.0,0,394,394.0,394.0,0,0,2306.0,328.0,1088.0,18.282,9.141,0.0034084999999999,irrelevance,1
8a1454d5e2e1d9148d99ac810f930b99,live_simple_40-17-0,live_simple,1,1117,69,512,1117.0,69.0,512.0,10.448,1,1,0,0,0,1,1.0,0,1117,1117.0,0.0,0,0,1117.0,69.0,512.0,10.448,10.448,0.0014412499999999,single_turn,1
8a1933fda82b2b7328321c48a68cd6eb,irrelevance_131,irrelevance,0,949,47,832,949.0,47.0,832.0,10.393,1,1,0,0,0,1,1.0,0,949,949.0,0.0,0,0,949.0,47.0,832.0,10.393,10.393,0.00199525,irrelevance,1
8a46c50c8a69e5f0173d5dbda44ac427,irrelevance_236,irrelevance,0,956,133,448,956.0,133.0,448.0,11.723,1,1,0,0,0,1,1.0,0,956,956.0,0.0,0,0,956.0,133.0,448.0,11.723,11.723,0.001401,irrelevance,1
8a520b348f761cc26b6e0d9b1eab9a78,live_multiple_330-132-20,live_multiple,1,1629,61,832,1629.0,61.0,832.0,23.948,1,1,0,0,0,1,1.0,0,1629,1629.0,0.0,0,0,1629.0,61.0,832.0,23.948,23.948,0.00219325,single_turn,1
8a5c1dfda31c41f27a041a22eac14aa4,live_irrelevance_14-2-2,live_irrelevance,1,974,185,1280,974.0,185.0,1280.0,28.956,1,1,0,0,0,0,0.0,0,974,974.0,0.0,0,0,974.0,185.0,1280.0,28.956,28.956,0.0031734999999999,irrelevance,1
8a95bdfb205fae79e3bbd30c7bac5936,multi_turn_miss_param_166,multi_turn_miss_param,1,57604,499,3712,5236.727272727273,45.36363636363637,337.45454545454544,79.121,11,6,0,0,0,5,0.8333333333333334,4,851,170.2,85.1,0,0,9600.666666666666,83.16666666666667,618.6666666666666,13.186833333333333,7.192818181818182,0.0228229999999999,multi_turn,1
8a99c996f511ef1f2575ae731594d448,multi_turn_miss_func_100,multi_turn_miss_func,0,57744,2792,5568,3849.6,186.13333333333333,371.2,135.61200000000002,15,3,0,0,0,12,4.0,11,1940,970.0,138.57142857142858,0,0,19248.0,930.6666666666666,1856.0,45.20400000000001,9.0408,0.0311559999999999,multi_turn,1
8ac0da02ba54a62dd64de09386cbde9a,live_multiple_838-178-13,live_multiple,1,1445,63,1088,1445.0,63.0,1088.0,23.363,1,1,0,0,0,1,1.0,0,1445,1445.0,0.0,0,0,1445.0,63.0,1088.0,23.363,23.363,0.00266325,single_turn,1
8adf24ee76dd708ea925d92706ec564a,simple_python_196,simple_python,1,938,52,256,938.0,52.0,256.0,6.564,1,1,0,0,0,1,1.0,0,938,938.0,0.0,0,0,938.0,52.0,256.0,6.564,6.564,0.0008505,single_turn,1
8ae41fe8d66e1264071c0e4f98031c19,live_multiple_281-128-4,live_multiple,1,1518,65,576,1518.0,65.0,576.0,12.893,1,1,0,0,0,1,1.0,0,1518,1518.0,0.0,0,0,1518.0,65.0,576.0,12.893,12.893,0.0016615,single_turn,1
8b1e5997c83c555ed08d4175be3699a9,live_irrelevance_54-2-42,live_irrelevance,1,2125,131,1024,1062.5,65.5,512.0,22.657,2,1,0,0,0,1,1.0,0,201,201.0,201.0,0,0,2125.0,131.0,1024.0,22.657,11.3285,0.00284125,irrelevance,1
8b395e2fd9a28b883093691c4650b1cf,live_multiple_853-180-1,live_multiple,0,1754,82,1728,1754.0,82.0,1728.0,37.211,1,1,0,0,0,1,1.0,0,1754,1754.0,0.0,0,0,1754.0,82.0,1728.0,37.211,37.211,0.0040585,single_turn,1
8b4e2c036043ff79a7a2792ab3ee5547,multi_turn_long_context_176,multi_turn_long_context,1,43358,680,2624,6194.0,97.14285714285714,374.8571428571428,60.92700000000001,7,2,0,0,0,5,2.5,4,2010,2010.0,335.0,0,0,21679.0,340.0,1312.0,30.463500000000003,8.703857142857144,0.0174475,multi_turn,1
8b8ab20decfc7a72a4d76a9ef4b13bab,multi_turn_miss_param_110,multi_turn_miss_param,0,64555,721,6784,4611.071428571428,51.5,484.57142857142856,133.09500000000003,14,7,0,0,1,7,1.0,6,1166,194.33333333333331,89.6923076923077,0,0,9222.142857142857,103.0,969.1428571428572,19.01357142857143,9.506785714285716,0.03114875,multi_turn,1
8ba4191de2238850f7de8f9b7625fcfc,multiple_96,multiple,1,1179,53,384,1179.0,53.0,384.0,13.05,1,1,0,0,0,1,1.0,0,1179,1179.0,0.0,0,0,1179.0,53.0,384.0,13.05,13.05,0.0011687499999999,single_turn,1
8bb74db97f92009489994cd5cf981cdd,live_irrelevance_565-173-0,live_irrelevance,0,1619,59,1024,1619.0,59.0,1024.0,81.346,1,1,0,0,0,1,1.0,0,1619,1619.0,0.0,0,0,1619.0,59.0,1024.0,81.346,81.346,0.00257075,irrelevance,1
8bd2c32e162730de2c9cf195d0019c29,live_irrelevance_581-182-1,live_irrelevance,1,1531,74,832,1531.0,74.0,832.0,77.105,1,1,0,0,0,0,0.0,0,1531,1531.0,0.0,0,0,1531.0,74.0,832.0,77.105,77.105,0.00219475,irrelevance,1
8be00f401f95ef32ef3bba7c6a962a92,live_multiple_768-171-1,live_multiple,1,1748,54,256,1748.0,54.0,256.0,9.572,1,1,0,0,0,1,1.0,0,1748,1748.0,0.0,0,0,1748.0,54.0,256.0,9.572,9.572,0.001057,single_turn,1
8c019aebc07dfeb25bbb10ad2a1a5aea,simple_python_321,simple_python,0,940,55,896,940.0,55.0,896.0,27.875,1,1,0,0,0,1,1.0,0,940,940.0,0.0,0,0,940.0,55.0,896.0,27.875,27.875,0.002137,single_turn,1
8c0e6db8c531b8e1a24c797149a66f22,live_multiple_669-162-11,live_multiple,1,2598,62,384,2598.0,62.0,384.0,9.721,1,1,0,0,0,1,1.0,0,2598,2598.0,0.0,0,0,2598.0,62.0,384.0,9.721,9.721,0.0015415,single_turn,1
8c52d8c36fe6b4e282aa7d80b08ab199,live_relevance_2-2-0,live_relevance,1,991,61,512,991.0,61.0,512.0,13.05,1,1,0,0,0,1,1.0,0,991,991.0,0.0,0,0,991.0,61.0,512.0,13.05,13.05,0.0013937499999999,irrelevance,1
8c5967e1fcbdfbda4375ac08ed3c68e7,live_irrelevance_223-34-12,live_irrelevance,0,1082,61,768,1082.0,61.0,768.0,11.946,1,1,0,0,0,1,1.0,0,1082,1082.0,0.0,0,0,1082.0,61.0,768.0,11.946,11.946,0.0019284999999999,irrelevance,1
8c5cc5bd4960c587dd3062efe3e5dc50,simple_java_99,simple_java,1,1004,48,512,1004.0,48.0,512.0,12.104,1,1,0,0,0,1,1.0,0,1004,1004.0,0.0,0,0,1004.0,48.0,512.0,12.104,12.104,0.0013709999999999,single_turn,1
8c6b0b875d83b29854a5c43f74268019,simple_python_159,simple_python,1,942,51,448,942.0,51.0,448.0,9.91,1,1,0,0,0,1,1.0,0,942,942.0,0.0,0,0,942.0,51.0,448.0,9.91,9.91,0.0012335,single_turn,1
8c7664c41e918af76e361987095bb20e,multi_turn_base_192,multi_turn_base,1,41236,494,3264,4123.6,49.4,326.4,74.872,10,5,0,0,0,5,1.0,4,802,200.5,89.11111111111111,0,0,8247.2,98.8,652.8,14.9744,7.4872,0.0178249999999999,multi_turn,1
8c76c0522e7060a4164f8f4719a3beaa,multi_turn_long_context_160,multi_turn_long_context,1,48118,954,5120,6014.75,119.25,640.0,109.124,8,3,0,0,0,5,1.6666666666666667,4,2094,1047.0,299.1428571428572,0,0,16039.333333333334,318.0,1706.6666666666667,36.37466666666666,13.6405,0.0241774999999999,multi_turn,1
8c9125b49341aef37ab1c23a725ef48a,simple_python_281,simple_python,1,960,56,256,960.0,56.0,256.0,8.684,1,1,0,0,0,1,1.0,0,960,960.0,0.0,0,0,960.0,56.0,256.0,8.684,8.684,0.000864,single_turn,1
8ca008e1f20eb1464548a3421840181b,irrelevance_51,irrelevance,1,1972,43,640,986.0,21.5,320.0,9.529,2,1,0,0,0,1,1.0,0,114,114.0,114.0,0,0,1972.0,43.0,640.0,9.529,4.7645,0.0018589999999999,irrelevance,1
8cdf29347f4390960e3b423b55be80ab,simple_javascript_22,simple_javascript,1,938,43,640,938.0,43.0,640.0,28.525,1,1,0,0,0,1,1.0,0,938,938.0,0.0,0,0,938.0,43.0,640.0,28.525,28.525,0.0016004999999999,single_turn,1
8ce05f35403263279cd10b399f91ccf4,simple_python_360,simple_python,1,923,49,448,923.0,49.0,448.0,6.881,1,1,0,0,0,1,1.0,0,923,923.0,0.0,0,0,923.0,49.0,448.0,6.881,6.881,0.00122475,single_turn,1
8d08855f3cce6bb6056dc16a8a2a6fb0,live_multiple_969-210-1,live_multiple,0,1143,70,704,1143.0,70.0,704.0,18.504,1,1,0,0,0,1,1.0,0,1143,1143.0,0.0,0,0,1143.0,70.0,704.0,18.504,18.504,0.0018337499999999,single_turn,1
8d1b3fa6f615aec6fb2d8110edc7b59c,live_irrelevance_197-32-10,live_irrelevance,1,2135,136,832,1067.5,68.0,416.0,31.182,2,1,0,0,0,1,1.0,0,201,201.0,201.0,0,0,2135.0,136.0,832.0,31.182,15.591,0.00246975,irrelevance,1
8d2a3093bcd35a8d43cc6a2b31497263,simple_python_127,simple_python,1,991,72,768,991.0,72.0,768.0,9.974,1,1,0,0,0,1,1.0,0,991,991.0,0.0,0,0,991.0,72.0,768.0,9.974,9.974,0.00192775,single_turn,1
8d2d89f4592dac992ceb9cb06e59bf2a,live_irrelevance_273-58-0,live_irrelevance,1,3066,156,1664,1533.0,78.0,832.0,37.632,2,1,0,0,0,1,1.0,0,334,334.0,334.0,0,0,3066.0,156.0,1664.0,37.632,18.816,0.0044065,irrelevance,1
8d3fb55f43b38079d1acb7df49a056dc,live_irrelevance_852-342-0,live_irrelevance,1,999,659,832,999.0,659.0,832.0,32.822,1,1,0,0,0,0,0.0,0,999,999.0,0.0,0,0,999.0,659.0,832.0,32.822,32.822,0.00323175,irrelevance,1
8d4d222f8ece87b3f62ef3584ad3f0d6,live_simple_235-124-0,live_simple,0,998,59,256,998.0,59.0,256.0,11.291,1,1,0,0,0,1,1.0,0,998,998.0,0.0,0,0,998.0,59.0,256.0,11.291,11.291,0.0008795,single_turn,1
8d64e38e06e5ff0cad687a896ed57307,live_multiple_606-158-12,live_multiple,0,1296,64,384,1296.0,64.0,384.0,12.423,1,1,0,0,0,1,1.0,0,1296,1296.0,0.0,0,0,1296.0,64.0,384.0,12.423,12.423,0.00122,single_turn,1
8d657f0740815d6abc4d1651d04a9de6,live_multiple_526-151-2,live_multiple,1,1174,62,640,1174.0,62.0,640.0,13.961,1,1,0,0,0,1,1.0,0,1174,1174.0,0.0,0,0,1174.0,62.0,640.0,13.961,13.961,0.0016974999999999,single_turn,1
8d68669d09bd3d9be2db018fff34b715,live_multiple_366-134-11,live_multiple,1,1453,60,384,1453.0,60.0,384.0,8.727,1,1,0,0,0,1,1.0,0,1453,1453.0,0.0,0,0,1453.0,60.0,384.0,8.727,8.727,0.0012512499999999,single_turn,1
8d6a1d797b042820898b53238ebfb923,live_irrelevance_179-30-0,live_irrelevance,0,1404,48,896,1404.0,48.0,896.0,17.642,1,1,0,0,0,1,1.0,0,1404,1404.0,0.0,0,0,1404.0,48.0,896.0,17.642,17.642,0.002239,irrelevance,1
8d85edad243b3f440208bd31ae252e1f,live_multiple_510-149-7,live_multiple,1,1979,88,448,1979.0,88.0,448.0,13.593,1,1,0,0,0,1,1.0,0,1979,1979.0,0.0,0,0,1979.0,88.0,448.0,13.593,13.593,0.00156675,single_turn,1
8d8b97d94fa12b4d67f299903aa45684,simple_python_66,simple_python,1,949,52,384,949.0,52.0,384.0,11.294,1,1,0,0,0,1,1.0,0,949,949.0,0.0,0,0,949.0,52.0,384.0,11.294,11.294,0.00110925,single_turn,1
8d8fe1b2f56fa1965df0c7e30daef808,multiple_72,multiple,1,1060,51,576,1060.0,51.0,576.0,8.627,1,1,0,0,0,1,1.0,0,1060,1060.0,0.0,0,0,1060.0,51.0,576.0,8.627,8.627,0.001519,single_turn,1
8d9cf0cf288fba0962f801f24a4accf5,simple_python_318,simple_python,1,963,52,256,963.0,52.0,256.0,28.785,1,1,0,0,0,1,1.0,0,963,963.0,0.0,0,0,963.0,52.0,256.0,28.785,28.785,0.00085675,single_turn,1
